    0.563100495885434205E+00    0.780923113297281475E+02    0.935757717198676886E+01    0.185371697113462091E+02    0.175077317918548624E+04   -0.119354904954367157E+03   -0.680559211142390268E+02    0.406275526282572628E+02    0.150824542529307791E+03   -0.158438097819295098E+01    0.275018474130670995E+03
    0.563698801261702798E+00    0.783023241204622309E+02    0.791406100078680730E+01    0.189865870806631776E+02    0.175078212758439031E+04   -0.119277930759903711E+03   -0.678938719548630161E+02    0.396761456836629804E+02    0.149104455118966598E+03   -0.160463772506180424E+01    0.275041184400893201E+03
    0.571006210957510696E+00    0.782810540980417784E+02    0.918272027582568029E+01    0.187289806992991643E+02    0.175078862968434737E+04   -0.119225293624559299E+03   -0.680890176545112809E+02    0.387788659250859382E+02    0.148756571364694537E+03   -0.161143300001652312E+01    0.275118335268637964E+03
    0.586237502898723228E+00    0.781013622998720507E+02    0.593375799954618088E+01    0.185087871813587519E+02    0.175080149966802719E+04   -0.119218872503482771E+03   -0.682715817111850356E+02    0.386191076573725240E+02    0.148400553937067798E+03   -0.152996501161354903E+01    0.275125724965050495E+03
    0.631902951937767687E+00    0.781354868812021692E+02    0.574766605461364932E+01    0.189173124033828230E+02    0.175084280861968136E+04   -0.118964217786725840E+03   -0.684751796078998041E+02    0.340410208021464769E+02    0.140548956587690782E+03   -0.153238460542898913E+01    0.275234575547767236E+03
    0.636631179759532873E+00    0.781762104635064645E+02    0.590975622768427478E+01    0.191508522611726875E+02    0.175084813276889645E+04   -0.119028977431102703E+03   -0.687520134434269039E+02    0.349886653453538656E+02    0.144001200525907507E+03   -0.162763249098408824E+01    0.275235145850612128E+03
    0.582581612495124412E+00    0.781802747764023138E+02    0.629824058345651672E+01    0.184914086619348481E+02    0.175079713933539642E+04   -0.119186012857597234E+03   -0.682380065904118283E+02    0.375424470299392397E+02    0.146058764234794126E+03   -0.162236097038313165E+01    0.275252002210614592E+03
    0.604740537584657845E+00    0.779440175944031211E+02    0.541887837376342230E+01    0.187074258636685826E+02    0.175080454284813686E+04   -0.119272406148797700E+03   -0.682281731603396793E+02    0.401599419755445979E+02    0.151626155903225481E+03   -0.162174188977854161E+01    0.275267870346656082E+03
    0.665812839068535833E+00    0.783152354508558801E+02    0.555944386331701068E+01    0.189112633589183687E+02    0.175085652808332361E+04   -0.118907692768566903E+03   -0.687458778656127834E+02    0.348072028710721497E+02    0.144777793878211924E+03   -0.154501441068087075E+01    0.275305707812852404E+03
    0.623645548276424266E+00    0.781972589240795060E+02    0.649095842160598302E+01    0.188328275794185522E+02    0.175084112086465393E+04   -0.119078142540422050E+03   -0.690644557779994557E+02    0.359172735366244069E+02    0.148014516980572353E+03   -0.159686125991369332E+01    0.275328012072793570E+03
    0.643799618477644553E+00    0.778462930843924568E+02    0.486255717550338051E+01    0.191458935909662884E+02    0.175085565338207880E+04   -0.119181476786184248E+03   -0.692738679826645694E+02    0.381341955104164754E+02    0.152421567632116194E+03   -0.156517999878634928E+01    0.275334542129342822E+03
    0.564081273521120363E+00    0.780394021911639300E+02    0.717403151455204657E+01    0.185409825949943006E+02    0.175077967513216117E+04   -0.119426072653782512E+03   -0.681908018550075212E+02    0.435141251056343208E+02    0.158585566580069553E+03   -0.156968465880004482E+01    0.275341652737886307E+03
    0.689347273068874333E+00    0.784055097641337255E+02    0.514007516498206130E+01    0.195445135742892333E+02    0.175088705445327741E+04   -0.118655470372114223E+03   -0.685717255571482838E+02    0.299269809985621578E+02    0.134130053920566979E+03   -0.162792020866768183E+01    0.275508584140067455E+03
