    0.184708651143312466E+02    0.874771761894226074E+02    0.148666834831237793E+01    0.386500963568687439E+02    0.278000628948211670E+04   -0.145677971839904785E+04    0.747132062911987305E+03    0.805970072746276855E+03   -0.821821451187133789E+03   -0.334196829795837402E+01   -0.885340232577696375E+15   -0.631860743175561268E+01    1
    0.702271913170814432E+01    0.716295194625854492E+02    0.144138542413711548E+02    0.195219549536705017E+02    0.225658345222473145E+04   -0.344206809997558594E+03    0.958249688148498535E+03    0.195672750473022461E+03    0.937632799148559570E+03   -0.367382854223251343E+01   -0.883586686350910750E+15   -0.632060743175562756E+01    1
    0.197019172757863998E+02    0.830178952217102051E+02    0.172123646736145020E+01    0.339342069625854492E+02    0.170978569984436035E+04    0.187042474746704102E+04   -0.400352597236633301E+03    0.891167879104614258E+03   -0.357534885406494141E+02   -0.369960743188858032E+01   -0.851047756599721125E+15   -0.632260743175562467E+01    1
    0.172567870169878006E+02    0.786382031440734863E+02    0.230595028400421143E+01    0.188279616832733154E+02    0.170069253444671631E+04    0.162727379798889160E+04   -0.304385423660278320E+02   -0.386904120445251465E+03   -0.525786280632019043E+03   -0.378525125980377197E+01   -0.834997715085875375E+15   -0.632460743175560669E+01    1
    0.691977022945880815E+01    0.718103313446044922E+02    0.164420616626739502E+01    0.114321023225784302E+02    0.107738947868347168E+04   -0.304825782775878906E+03    0.144139885902404785E+03   -0.884889364242553711E+02   -0.619269847869873047E+03   -0.364933979511260986E+01   -0.825473630852203250E+15   -0.632660743175561091E+01    1
    0.369519876241683920E+00    0.837030267715454102E+02    0.589652812480926514E+01    0.275814893841743469E+02    0.294760107994079590E+04   -0.495910882949829102E+03    0.853639006614685059E+03   -0.468267321586608887E+03   -0.592651128768920898E+03   -0.331095302104949951E+01   -0.775802816345567250E+15   -0.632860743175562490E+01    1
    0.160980384588241563E+02    0.818899607658386230E+02    0.999388742446899414E+01    0.583145678043365479E+01    0.257680463790893555E+04   -0.100624775886535645E+04    0.796085596084594727E+03   -0.559701919555664062E+03    0.929723739624023438E+03   -0.340064859390258789E+01   -0.765291293011111750E+15   -0.633060743175563356E+01    1
    0.119423440891504278E+02    0.620073962211608887E+02    0.913442432880401611E+01    0.185498449206352234E+02    0.195401668548583984E+04   -0.192969679832458496E+04   -0.682119011878967285E+03    0.581615924835205078E+03    0.129959583282470703E+03   -0.367738461494445801E+01   -0.728525123548413375E+15   -0.633260743175560759E+01    1
    0.171608675122261051E+00    0.634736347198486328E+02    0.138815823793411255E+02    0.333708825707435608E+02    0.200504982471466064E+04   -0.169815063476562500E+04   -0.303544759750366211E+03   -0.114232540130615234E+03    0.298702001571655273E+03   -0.364641350507736206E+01   -0.721923682411361625E+15   -0.633460743175560470E+01    1
    0.133834595280885686E+02    0.980718469619750977E+02    0.104837425947189331E+02    0.706481277942657471E+01    0.105469512939453125E+04   -0.343842506408691406E+03   -0.662617921829223633E+03    0.951450467109680176E+03    0.879303097724914551E+03   -0.356081366539001465E+01   -0.682974771564154250E+15   -0.633660743175560359E+01    1
    0.169447304177284259E+02    0.638085722923278809E+02    0.509763133525848389E+01    0.233956959843635559E+02    0.135522472858428955E+04   -0.949486017227172852E+03   -0.823566198348999023E+03    0.541996240615844727E+03    0.749993324279785156E+03   -0.388461065292358398E+01   -0.617780909692455000E+15   -0.633860743175561225E+01    1
    0.120981215786933891E+02    0.958324694633483887E+02    0.814695513248443604E+01    0.239397859573364258E+02    0.299714028835296631E+04    0.830000877380371094E+03   -0.661884665489196777E+03   -0.310616135597229004E+03   -0.353782176971435547E+03   -0.336329150199890137E+01   -0.612802703669116625E+15   -0.634060743175561736E+01    1
    0.674306290626525762E+01    0.844158601760864258E+02    0.351183736324310303E+01    0.298716953396797180E+02    0.113041210174560547E+04   -0.185251784324645996E+04   -0.428969979286193848E+03   -0.872105121612548828E+03    0.212073564529418945E+03   -0.375923472642898560E+01   -0.607118478235420125E+15   -0.634260743175563313E+01    1
