weight logl Tcmb TR Beta
0.000000000000000000e+00 -1.937634537226229804e+04 2.480710885970892399e+00 3.309810028112045721e+00 -7.076709106975442864e-01
0.000000000000000000e+00 -1.907759131249734492e+04 3.248634248699429961e+00 3.563035676424798126e+00 -1.848822414579887052e+00
0.000000000000000000e+00 -1.880700114770217988e+04 6.543963885130033020e-01 5.113794000933347128e+00 -5.437494721249187535e-01
0.000000000000000000e+00 -1.872647977597025601e+04 3.357533064749054219e+00 3.230064792569964371e-01 -1.238661308345722745e+00
0.000000000000000000e+00 -1.872416356567712137e+04 2.080238205705449150e+00 5.281961739086671326e-01 -1.837637134215022172e+00
0.000000000000000000e+00 -1.865473049938134864e+04 1.934894664260171648e+00 9.552563948103854230e+00 -2.182195865539060975e+00
0.000000000000000000e+00 -1.862726841054589750e+04 2.006822686069524853e+00 8.094181792008825482e-02 8.169872513675002779e-02
0.000000000000000000e+00 -1.849564788887274699e+04 1.780098254257307389e+00 9.291501701522978607e+00 -1.327216853078830638e+00
0.000000000000000000e+00 -1.848424643258244760e+04 1.831322720414007010e+00 9.699506866911036695e+00 -1.723417277274464254e+00
0.000000000000000000e+00 -1.846092313233751338e+04 2.101367476357923536e+00 2.520375743194747109e-01 -2.480044994073637987e+00
0.000000000000000000e+00 -1.830066505990201040e+04 1.613669205802642503e+00 6.286537572658045470e+00 -1.163652639246677722e+00
0.000000000000000000e+00 -1.829312708055759140e+04 2.167272295202002930e+00 5.807787346953632301e+00 -9.483581422160387575e-01
0.000000000000000000e+00 -1.814813872583799821e+04 3.203025347034275327e+00 9.322370086657830512e+00 -2.606550767432549875e+00
0.000000000000000000e+00 -1.770504137052579972e+04 2.076648229816297153e+00 9.959374765621086922e+00 -1.400568277803127870e+00
0.000000000000000000e+00 -1.766378898616127481e+04 1.923654509580648986e+00 3.683869750916908270e+00 -1.542721667936785224e+00
0.000000000000000000e+00 -1.754557910234796509e+04 2.780705065123971753e+00 5.795831117374420138e+00 -3.051331237291481813e+00
0.000000000000000000e+00 -1.740970806386806362e+04 2.287770518027343325e-01 5.784113367320717458e+00 -3.776541620422531054e-01
0.000000000000000000e+00 -1.719329322693181530e+04 1.967862867827135931e+00 9.450134649300803602e+00 -1.347437593986370530e+00
0.000000000000000000e+00 -1.715259804233412069e+04 2.127760113377802575e+00 8.428580366015459013e-02 -2.942008744594700076e+00
0.000000000000000000e+00 -1.696587066495087856e+04 2.063143582090092298e+00 1.222709444160696712e-01 -2.840497014802352282e-01
0.000000000000000000e+00 -1.690664800682706846e+04 3.346172868553285440e+00 1.177655034158361369e+00 -2.833555518868012157e+00
0.000000000000000000e+00 -1.676186558007510394e+04 2.119779374142032324e+00 6.994853036070602936e-01 -2.220737780417396223e+00
0.000000000000000000e+00 -1.673453612978793171e+04 3.071010434033871750e+00 7.818962595902351431e+00 -2.020536700141370545e+00
0.000000000000000000e+00 -1.660763891539158794e+04 1.752731929209248030e+00 6.836241264805277495e+00 -9.759177095572297844e-01
0.000000000000000000e+00 -1.645334288494507564e+04 1.922705279496825792e+00 5.772263276927288800e+00 -1.695903407551229591e+00
0.000000000000000000e+00 -1.644305200443437570e+04 3.151433992143817253e+00 2.057288095404604888e+00 -1.299264959761391225e+00
0.000000000000000000e+00 -1.644287706981060910e+04 2.005014812219299891e+00 7.900499463959893554e+00 -2.237343836254348517e+00
0.000000000000000000e+00 -1.628234966487764177e+04 2.392157182218590528e+00 4.139106797147404038e+00 -8.449789290944504927e-01
0.000000000000000000e+00 -1.628203080222282370e+04 3.063242057488596792e+00 7.965208379144423034e+00 -2.037719036798055328e+00
0.000000000000000000e+00 -1.606627606567577095e+04 2.565535371620031313e+00 4.559196022949198124e+00 -1.033212471700281299e+00
0.000000000000000000e+00 -1.598538421404956171e+04 2.236924026346357230e+00 1.321162565879355766e+00 -3.304011223897179050e+00
0.000000000000000000e+00 -1.588289178946377615e+04 2.641609915672437303e+00 5.445379930579035133e+00 -3.056327359472048144e+00
0.000000000000000000e+00 -1.587022142350485228e+04 1.260703601286600195e+00 4.367298372049850386e+00 -7.120285434862232421e-01
0.000000000000000000e+00 -1.570966964900299172e+04 2.911214539272640955e+00 2.440991177869703321e+00 -9.630452495111523348e-01
0.000000000000000000e+00 -1.562018688245931844e+04 2.087136933570511665e+00 3.432059190902927437e+00 -2.244523624729025002e+00
0.000000000000000000e+00 -1.553854652646062641e+04 2.331914074873798981e+00 7.897657981269746941e+00 -1.325476612462235693e+00
0.000000000000000000e+00 -1.553842244914470211e+04 2.185509966385741354e+00 1.302634343380797421e+00 -6.186776835745178005e-02
0.000000000000000000e+00 -1.551807408587589453e+04 2.032496646280665953e+00 2.667701232858346039e+00 -1.649651979134716839e+00
0.000000000000000000e+00 -1.543328893697575404e+04 1.941085426035578099e+00 6.653630160216339462e+00 -1.752461530612848151e+00
0.000000000000000000e+00 -1.532005683452039193e+04 1.932189932918635389e+00 7.127450007783238561e+00 -1.740500530764270692e+00
0.000000000000000000e+00 -1.525762730943609313e+04 3.033824913636883558e+00 8.028043747005401798e+00 -2.026576393011962907e+00
0.000000000000000000e+00 -1.518317135647508803e+04 3.324529817622895678e+00 1.209142701663512565e-01 -3.033451763611346053e+00
0.000000000000000000e+00 -1.517946716718888092e+04 3.063945749135574825e+00 3.550159660893933200e+00 -3.118718693584212609e+00
0.000000000000000000e+00 -1.516388029142879532e+04 3.314971623757484664e+00 5.456203626148747876e-01 -3.254786914167199896e+00
0.000000000000000000e+00 -1.515375229117434537e+04 2.165258079459629670e+00 5.674610917079991879e-02 -3.050510708030998330e+00
0.000000000000000000e+00 -1.514926493060018038e+04 1.071835769369381408e+00 3.986131441220421845e+00 -5.787617566982561357e-01
0.000000000000000000e+00 -1.509169352315803917e+04 2.144800042204760615e+00 5.861998986409622248e+00 -2.741971453536189429e+00
0.000000000000000000e+00 -1.501145629284225106e+04 2.993415794626717030e+00 5.915271186519555968e+00 -1.728369130837688061e+00
0.000000000000000000e+00 -1.496317031842456163e+04 3.097024085468640386e+00 1.369902466307643119e+00 -9.713805269880211313e-01
0.000000000000000000e+00 -1.486653270180207073e+04 2.153651481634508702e+00 1.085130541615914046e+00 -2.479899488957205023e+00
0.000000000000000000e+00 -1.480330633618264073e+04 2.052215714541887337e+00 5.602989737142449300e+00 -2.134565384478612771e+00
0.000000000000000000e+00 -1.476342015178438123e+04 3.215029835427062110e+00 6.076709787564016807e+00 -2.546168731258326545e+00
0.000000000000000000e+00 -1.473883296144097767e+04 3.189632322395623554e+00 3.582845002907601106e+00 -1.951823960751546849e+00
0.000000000000000000e+00 -1.469734696734481258e+04 2.033457458081782132e+00 7.542252359963006469e+00 -2.174149259353073127e+00
0.000000000000000000e+00 -1.463273112495440182e+04 2.006641633423710047e+00 9.652016109817237677e+00 -2.130902034274207324e+00
0.000000000000000000e+00 -1.458535103702341803e+04 2.581909328627815192e+00 4.175672728532409117e-01 2.497308190914431236e-01
0.000000000000000000e+00 -1.451862595503901503e+04 2.142299062459814607e+00 6.842069748833830012e+00 -2.686647409100892503e+00
0.000000000000000000e+00 -1.444047396704894891e+04 3.078366804190894257e+00 1.450967833081943104e+00 -9.856110794306420786e-01
0.000000000000000000e+00 -1.441455857659640606e+04 4.906972912088414240e-02 1.675182193287824139e+00 1.219826506624048790e-01
0.000000000000000000e+00 -1.440696543997883782e+04 2.088284616295543739e+00 7.831648238051815980e+00 -2.476479564982705384e+00
0.000000000000000000e+00 -1.440481903431446517e+04 2.644756845419657054e+00 9.182025986252016381e+00 -1.666779973895952338e+00
0.000000000000000000e+00 -1.438999031044176081e+04 2.152022023381946703e+00 2.521397398476311835e+00 -2.669812922292978286e+00
0.000000000000000000e+00 -1.437600012598854119e+04 1.954432977530937698e+00 3.882255531710977259e+00 -1.460491011529917671e+00
0.000000000000000000e+00 -1.433908540033778263e+04 7.734769701668864350e-01 2.247519453930275635e+00 -2.200925750209208331e-01
0.000000000000000000e+00 -1.424621202009436820e+04 1.943468555242642282e+00 9.746053229990623734e+00 -1.604404565454753850e+00
0.000000000000000000e+00 -1.415497892534112725e+04 1.715341375176848704e+00 2.269234209317207984e+00 -1.802755586888658001e-01
0.000000000000000000e+00 -1.413778295205238828e+04 2.021314464202119687e+00 4.909383841930406334e+00 -1.811611763921977314e+00
0.000000000000000000e+00 -1.406343729884163440e+04 2.152580276746466126e+00 3.472386113709029498e+00 -2.678954505710839484e+00
0.000000000000000000e+00 -1.398151877356825207e+04 1.208818557805979577e+00 2.963083329307111491e+00 -5.122069094893397789e-01
0.000000000000000000e+00 -1.398018005244451888e+04 2.269352929679636866e+00 5.919562521756182250e+00 -2.892206482166295167e+00
0.000000000000000000e+00 -1.387030248056738310e+04 2.088640127625537524e+00 1.822652080306574884e+00 -1.560086193900296792e+00
0.000000000000000000e+00 -1.383038427639554357e+04 3.161942563421731300e+00 2.894873977066370063e-01 -3.730636437918644077e-01
0.000000000000000000e+00 -1.361205795311629845e+04 1.867773283713697330e+00 5.980823757586141376e+00 -9.407626240469380008e-01
0.000000000000000000e+00 -1.358231248878796032e+04 8.678633794642398591e-02 5.270496835572845207e+00 -3.653683848947153479e-01
0.000000000000000000e+00 -1.354292165090319031e+04 3.078806024046107925e+00 8.807037343544804386e+00 -2.310412469404492519e+00
0.000000000000000000e+00 -1.349683708488891716e+04 2.201366551594158061e+00 1.590780440797445738e-01 -3.533478753410170370e+00
0.000000000000000000e+00 -1.347339334104445879e+04 2.735443608272719374e+00 3.821211299417969443e+00 -3.139391160095399869e+00
0.000000000000000000e+00 -1.347032869857675178e+04 2.142882654182820534e+00 5.208238705360236587e+00 -2.586501033286936035e+00
0.000000000000000000e+00 -1.345717898077928112e+04 2.191958321238306695e+00 2.357263457001600671e+00 -2.895525808640593723e+00
0.000000000000000000e+00 -1.327890605328441779e+04 6.393670351000624308e-01 5.123421701874988798e+00 -4.218105045614990445e-01
0.000000000000000000e+00 -1.319275594429716148e+04 2.235728187831629299e+00 5.538395455436708303e+00 -2.848706337115287646e+00
0.000000000000000000e+00 -1.286617359226468943e+04 2.146739163990520005e+00 2.471173584317233107e+00 -2.074359917945043819e+00
0.000000000000000000e+00 -1.282058153745565323e+04 2.210802032356344871e+00 1.521100281054210690e-01 -3.028858994060616538e+00
0.000000000000000000e+00 -1.261572394717882889e+04 2.165652145597784184e+00 4.711883696624786566e+00 -2.598135050596863671e+00
0.000000000000000000e+00 -1.261380597753046277e+04 3.004584298187954694e+00 7.661300861660268247e+00 -2.054857438811081849e+00
0.000000000000000000e+00 -1.260625760963377797e+04 3.111316491637162507e+00 3.321984539750724164e+00 -1.750156217858933161e+00
0.000000000000000000e+00 -1.252485348706765399e+04 2.139282709361344459e+00 1.039887502200242952e+00 -1.385890545888873504e+00
0.000000000000000000e+00 -1.251214396184369798e+04 3.128717414441716471e+00 5.326388322843537360e+00 -2.874012427652807844e+00
0.000000000000000000e+00 -1.247569949532733517e+04 2.029691554490957728e+00 5.054987695134764536e+00 -8.707936903295419029e-01
0.000000000000000000e+00 -1.216754190491350164e+04 2.214070764743013342e+00 3.530106512340935865e-01 -1.924049868114593664e+00
0.000000000000000000e+00 -1.210128792046657509e+04 2.209996721737165437e+00 2.977359362413019017e+00 -5.768673144473268621e-01
0.000000000000000000e+00 -1.192347718914207508e+04 1.738678901085216610e+00 3.727571583704412106e+00 -9.479565823172571015e-01
0.000000000000000000e+00 -1.186049711870196188e+04 2.196705240574019502e+00 8.591682743337912598e+00 -2.645387387470663043e+00
0.000000000000000000e+00 -1.177260045458586501e+04 1.914692084318849741e+00 5.997713346936653700e+00 -1.019296672095750367e+00
0.000000000000000000e+00 -1.176839664516965604e+04 1.902968056147562592e+00 1.166005036609060186e+00 -6.224898671887331147e-01
0.000000000000000000e+00 -1.173225635247582431e+04 3.114326422178525178e+00 6.765527575474727939e-01 -8.207495927051677853e-01
0.000000000000000000e+00 -1.170210726324860661e+04 2.218232888353220744e+00 1.508433360976706439e+00 -2.698250072320260706e+00
0.000000000000000000e+00 -1.165373139754904696e+04 2.136801350191039894e+00 4.710987374655278614e+00 -2.155960258037740829e+00
0.000000000000000000e+00 -1.160363376630257881e+04 2.045358726483550438e+00 9.944772871021115179e+00 -1.838242734507037568e+00
0.000000000000000000e+00 -1.156674316995909066e+04 2.581190745950329379e+00 9.673524556956520470e+00 -1.737576504092217533e+00
0.000000000000000000e+00 -1.141525739724175764e+04 2.970530332185940203e+00 4.138616409279842756e+00 -1.584575714584774531e+00
0.000000000000000000e+00 -1.139293914305445469e+04 1.664452423397928538e+00 2.104825417176756641e+00 -6.181410221896328494e-01
0.000000000000000000e+00 -1.130930557108144421e+04 3.186532365414793677e+00 2.283806227580096326e+00 -2.130293661970807939e+00
0.000000000000000000e+00 -1.129760054381516420e+04 3.111119408083554916e+00 9.973248980127358276e-01 -1.076856652225998801e+00
0.000000000000000000e+00 -1.128503349623461872e+04 2.009035240544872813e+00 3.492738492394662497e+00 -1.362733422556917873e+00
0.000000000000000000e+00 -1.113132024607089625e+04 2.976095162372830671e+00 9.384684014736725644e+00 -2.741958252999738832e+00
0.000000000000000000e+00 -1.106357134019015939e+04 1.205224372116343590e+00 3.285497016746258048e+00 -5.149263991981634092e-01
0.000000000000000000e+00 -1.101158795202778492e+04 2.037935869390159471e+00 4.070157061581461733e+00 -1.502535544175476190e+00
0.000000000000000000e+00 -1.097920487303809750e+04 2.135710825802293655e+00 3.993772873750218722e+00 -1.934843704650502261e+00
0.000000000000000000e+00 -1.093601794436875025e+04 2.128696047959750537e+00 6.530514874528750013e+00 -2.167621590158961276e+00
0.000000000000000000e+00 -1.077598626943389900e+04 3.204220216314809022e+00 2.396518094661174381e+00 -2.741995585468965935e+00
0.000000000000000000e+00 -1.074554735724082821e+04 1.989193998999657653e+00 7.145574276765628063e+00 -1.432005694240984894e+00
0.000000000000000000e+00 -1.070395031990545067e+04 1.800363006560334878e+00 3.068680352606772743e+00 -9.041538027487945328e-01
0.000000000000000000e+00 -1.064994059304298935e+04 2.637611314049742361e+00 6.358844003842034631e+00 -1.471991378166283226e+00
0.000000000000000000e+00 -1.064470306772361982e+04 2.248488529529536706e+00 9.100056497133679478e-01 -2.710717070279217822e+00
0.000000000000000000e+00 -1.063899919339480039e+04 1.427217441806793996e+00 4.245797928969030632e-01 3.537748603432397942e-01
0.000000000000000000e+00 -1.051632661610293871e+04 1.862888593513390978e+00 5.314923590937143061e+00 -1.139021117656763948e+00
0.000000000000000000e+00 -1.050684115009809466e+04 2.234844356754632777e+00 2.302732524498507516e-01 -1.116311239960673163e+00
0.000000000000000000e+00 -1.050252752182328550e+04 1.940288927360501736e+00 3.210878350240497170e+00 -5.154652212284993595e-01
0.000000000000000000e+00 -1.045955465476462632e+04 7.945445865754041659e-01 1.409017830257712767e+00 2.207030746496023710e-01
0.000000000000000000e+00 -1.032268662721815599e+04 3.090449047074549149e+00 4.140455902284553069e+00 -2.039978856614035330e+00
0.000000000000000000e+00 -1.031609004745776474e+04 2.415878317542698106e+00 7.330615432728001757e+00 -1.436511420366157310e+00
0.000000000000000000e+00 -1.022110523784318502e+04 2.499153623033131488e+00 3.517007198808460799e+00 -9.182453286696645733e-01
0.000000000000000000e+00 -1.018492281317998459e+04 2.721054227220917276e+00 2.136849234507383066e+00 -7.966244727785856128e-01
0.000000000000000000e+00 -1.011136504558954402e+04 2.846989834073367920e+00 7.486215223293268828e-01 -3.526711230121861718e-01
0.000000000000000000e+00 -1.010249045493926315e+04 1.349441011205614327e+00 2.199609084885292276e+00 -8.040917186323071064e-02
0.000000000000000000e+00 -1.004438516608728241e+04 2.008800864838930167e+00 3.357250699367026137e+00 -5.864904884807131680e-01
0.000000000000000000e+00 -1.002129481915106771e+04 2.801776485658388438e+00 6.908346188514776998e+00 -1.741180974678906423e+00
0.000000000000000000e+00 -1.001441153703441523e+04 3.213805476661964811e+00 3.591654046642323017e-01 -3.085632492862917076e+00
0.000000000000000000e+00 -9.997157644182172589e+03 2.086879697453695393e+00 3.418310628876132462e+00 -1.496159418790670159e+00
0.000000000000000000e+00 -9.958066853360436653e+03 3.012473581627088670e+00 8.913098455329279801e+00 -2.668527727670706895e+00
0.000000000000000000e+00 -9.890678410429940413e+03 1.477612817641802412e+00 4.088425964469325713e+00 -5.217280378492610282e-01
0.000000000000000000e+00 -9.727242082650958764e+03 3.185472815133026714e+00 9.957302233359788257e-01 -2.161581919406751595e+00
0.000000000000000000e+00 -9.715940972376194622e+03 2.149169211867723028e+00 9.342722313988932825e+00 -2.242762302497420812e+00
0.000000000000000000e+00 -9.709595489513947541e+03 3.053191609757326397e+00 7.672736427349788002e+00 -2.455188455157144567e+00
0.000000000000000000e+00 -9.664817675558415431e+03 1.302539040234949042e+00 3.205359888706454718e+00 -5.295446958449154806e-01
0.000000000000000000e+00 -9.659025835371907306e+03 3.071729803368912215e+00 2.701533825352051554e+00 -1.723772039568491010e+00
0.000000000000000000e+00 -9.615285548832602217e+03 1.904097264118542743e+00 1.674513482447466117e+00 -7.262355034158236577e-01
0.000000000000000000e+00 -9.530282789395310829e+03 2.201930897428297840e+00 9.599718019704067018e+00 -2.486523674371923676e+00
0.000000000000000000e+00 -9.520963793435141270e+03 2.058311579519166656e+00 7.192472544202644258e+00 -1.437262997456219438e+00
0.000000000000000000e+00 -9.512869061102326668e+03 3.176155292485314252e+00 5.981711924151289494e-01 -1.716956079309266414e+00
0.000000000000000000e+00 -9.487851325800944323e+03 2.262681773766789028e+00 1.655911214300753720e-01 6.248314352907318181e-01
0.000000000000000000e+00 -9.415414637316176595e+03 2.224716852088095553e+00 2.370025079015323222e+00 -2.046110221625196957e+00
0.000000000000000000e+00 -9.409952087183184631e+03 3.108084348266126895e+00 2.157805203582054077e+00 -1.801469351887647008e+00
0.000000000000000000e+00 -9.408244037307442341e+03 2.191865630544076460e+00 1.044861082090089432e+00 -1.668707864327600987e-02
0.000000000000000000e+00 -9.384948400607876465e+03 2.720096193663188444e+00 5.561328199648767345e+00 -2.977065535361848703e+00
0.000000000000000000e+00 -9.375230573032475149e+03 3.032028694465788377e+00 8.358532856148887191e+00 -2.592250801749713673e+00
0.000000000000000000e+00 -9.190073373277567953e+03 3.067046414612308869e+00 3.782869700155590209e+00 -2.961386711861884180e+00
0.000000000000000000e+00 -9.176525323068854050e+03 3.130336828997161369e+00 9.693041765414478483e-01 -1.490317555737588506e+00
0.000000000000000000e+00 -9.175777085953317510e+03 3.042669195215506051e+00 6.976111489483763251e+00 -2.366182600981858286e+00
0.000000000000000000e+00 -9.160293024796355894e+03 3.068094673584556009e+00 5.016829697839996882e+00 -2.214587410177493609e+00
0.000000000000000000e+00 -9.092027714535775885e+03 2.153632272079036625e+00 8.663491827779402854e+00 -2.128863018214843805e+00
0.000000000000000000e+00 -9.045261871767283083e+03 3.159214609410669894e+00 4.535917044274995202e-01 -1.427289625192880607e+00
0.000000000000000000e+00 -9.036576752176402806e+03 2.907284856365555115e+00 5.151586978650124493e+00 -1.742342734992380571e+00
0.000000000000000000e+00 -8.839076408319362599e+03 2.177736550603752708e+00 2.810530928042220822e+00 -1.663326279984646661e+00
0.000000000000000000e+00 -8.827830530343662758e+03 3.162440650245491369e+00 1.225010811651660037e+00 -2.274225168246212903e+00
0.000000000000000000e+00 -8.817253875351258102e+03 2.908470529516138381e+00 4.630604422734373671e+00 -2.992239454688028211e+00
0.000000000000000000e+00 -8.787485603635806910e+03 2.988139282517106921e+00 6.828606495969218315e+00 -2.178328989296156593e+00
0.000000000000000000e+00 -8.780772666003171253e+03 2.935500627069313140e+00 9.406409717158567219e+00 -2.302359904583037853e+00
0.000000000000000000e+00 -8.758644728247789317e+03 2.224288416780756172e+00 4.231668483366126665e+00 -2.246543052072917490e+00
0.000000000000000000e+00 -8.714931859593149056e+03 2.185827698379436690e+00 8.680784498140063477e+00 -2.279401607306883903e+00
0.000000000000000000e+00 -8.664715245354207582e+03 2.165520253635512482e+00 2.842682055885256354e+00 -1.582073340342763146e+00
0.000000000000000000e+00 -8.642879808249981579e+03 1.680867175575546657e+00 4.302496842098654461e+00 -7.018125830759647243e-01
0.000000000000000000e+00 -8.612989338616785972e+03 2.306663854373512734e+00 1.598372458525778583e+00 -3.107559879186609919e-01
0.000000000000000000e+00 -8.605144977646032203e+03 2.865642191078765499e+00 3.637216700722829543e+00 -1.430287791256731111e+00
0.000000000000000000e+00 -8.507528742059617798e+03 2.248036058003944682e+00 6.402986433767894781e+00 -2.548280008643624583e+00
0.000000000000000000e+00 -8.392251043913687681e+03 2.208599126182451133e+00 4.898882507361027372e+00 -2.114454005292072836e+00
0.000000000000000000e+00 -8.380329786115173192e+03 2.189033672591961022e+00 5.144359126073752009e+00 -1.999171513960991575e+00
0.000000000000000000e+00 -8.378732674875309385e+03 3.168601963977399905e+00 8.045361057353384027e-01 -2.820963859040812594e+00
0.000000000000000000e+00 -8.347194445264163733e+03 2.211765194028857628e+00 4.388589961001323481e+00 -2.064093746619100500e+00
0.000000000000000000e+00 -8.320943287124948256e+03 2.359638972038153870e+00 6.053921714868994108e+00 -1.308927475461718615e+00
0.000000000000000000e+00 -8.279933374665111842e+03 6.421336689683943000e-01 4.314151728675809316e+00 -3.528693741238360104e-01
0.000000000000000000e+00 -8.252020087663262530e+03 2.864680447692110832e+00 9.400442638821061792e+00 -2.176852536798110194e+00
0.000000000000000000e+00 -8.186125713553309652e+03 1.100796263120835672e+00 2.441755651010986128e+00 -3.183037652568962983e-01
0.000000000000000000e+00 -8.163651468133157323e+03 3.008466204686061296e+00 5.570310637821274113e-01 -6.360261006914527115e-01
0.000000000000000000e+00 -8.139934275368899762e+03 2.352126471222829807e+00 4.581596897475885832e+00 -2.857354247550530246e+00
0.000000000000000000e+00 -8.127564152562266827e+03 2.747696782242694535e+00 1.643040914971858335e+00 -7.335300064937086972e-01
0.000000000000000000e+00 -8.103708970554922416e+03 2.815737735449450607e+00 1.081284659132937254e+00 -5.841634196618539221e-01
0.000000000000000000e+00 -8.074966604767791978e+03 2.253180677518467068e+00 5.002349356391635027e+00 -2.443915151864568536e+00
0.000000000000000000e+00 -7.905710928626721397e+03 2.215770427934852016e+00 3.785616391698839678e+00 -1.916349531811910367e+00
0.000000000000000000e+00 -7.898019990346869236e+03 1.863910284018365227e+00 1.707124905926052927e+00 -6.274118291884391851e-01
0.000000000000000000e+00 -7.893693328430747897e+03 2.896633201990463924e+00 4.230911635954713645e+00 -1.645178389585389311e+00
0.000000000000000000e+00 -7.861320640712385284e+03 2.897342518166525771e+00 2.415061220179814949e+00 -1.252430104074157668e+00
0.000000000000000000e+00 -7.773541058476108446e+03 2.855623042496032937e+00 5.644758976835130504e+00 -1.784335054344181160e+00
0.000000000000000000e+00 -7.724704099686394329e+03 2.382484682672610710e+00 3.771222713996417397e+00 -2.928163770079333261e+00
0.000000000000000000e+00 -7.672511825993316961e+03 3.154216477473283931e+00 9.575029555691783045e-02 -2.209988747660467823e+00
0.000000000000000000e+00 -7.671415170786725866e+03 2.250101323082286164e+00 2.854165089647411335e+00 -1.963713317830604765e+00
0.000000000000000000e+00 -7.670871122531324545e+03 2.859239986841916270e+00 8.269547162215761915e+00 -2.780563574102668412e+00
0.000000000000000000e+00 -7.607070820187868776e+03 2.219747299804021523e+00 6.265196548809943700e+00 -2.164332784440574642e+00
0.000000000000000000e+00 -7.587389430337785598e+03 2.688734684266387287e+00 2.868899425852343477e+00 -3.143299227033971022e+00
0.000000000000000000e+00 -7.555285454320521239e+03 2.220849288565341695e+00 5.951942420541086243e+00 -2.135252602284021251e+00
0.000000000000000000e+00 -7.542967792268755147e+03 3.037764366327369014e+00 3.462143389465484056e+00 -2.006754127190490955e+00
0.000000000000000000e+00 -7.529871295794270736e+03 2.961206489520955554e+00 8.558062874285821131e-01 -7.859608753212690146e-01
0.000000000000000000e+00 -7.520807921310441088e+03 3.074717865963846108e+00 2.940459437212010751e+00 -2.136110980988188857e+00
0.000000000000000000e+00 -7.507782428554888611e+03 2.956924215766875363e+00 6.421427659776864694e+00 -2.811988558949263250e+00
0.000000000000000000e+00 -7.488270748680557517e+03 2.334340359667488318e+00 1.677830020792303589e-01 -2.095150348005594410e+00
0.000000000000000000e+00 -7.479836600627890220e+03 3.077198105632784397e+00 1.103106440104156816e+00 -1.495572443056296663e+00
0.000000000000000000e+00 -7.468020381292161801e+03 2.540510028270653642e+00 8.663105596424077959e+00 -1.765175868508023882e+00
0.000000000000000000e+00 -7.440598062487827519e+03 2.950935713440046015e+00 2.998020134035473738e+00 -3.078624574006505910e+00
0.000000000000000000e+00 -7.416959056207611866e+03 2.234818635149439459e+00 4.737982235590044056e+00 -2.086360662115653852e+00
0.000000000000000000e+00 -7.390911629887610616e+03 3.143914162968352244e+00 1.436283068463284351e-01 -1.924904663173458985e+00
0.000000000000000000e+00 -7.380002256525385746e+03 3.057311977486859789e+00 5.261107381424750429e+00 -2.519650630268872149e+00
0.000000000000000000e+00 -7.353552109577800366e+03 2.235573604543901194e+00 9.990692948914304594e+00 -1.908603152237215994e+00
0.000000000000000000e+00 -7.277232082854280634e+03 3.063484783137147005e+00 3.872771822358378468e-01 -8.010003862697416821e-01
0.000000000000000000e+00 -7.241943196139747670e+03 3.032401808691946865e+00 5.555395181072388944e+00 -2.393402731436879982e+00
0.000000000000000000e+00 -7.239882555545887044e+03 2.086786999526740516e+00 5.257772768025735566e+00 -1.165110750870328005e+00
0.000000000000000000e+00 -7.163930991809594161e+03 1.915178239915293901e+00 2.031996053889154830e+00 -7.399622378480827933e-01
0.000000000000000000e+00 -7.161110871137075264e+03 2.241332881296233204e+00 3.599389430534536416e+00 -1.917606170450159908e+00
0.000000000000000000e+00 -7.129009626631160245e+03 2.168660024993602775e+00 3.887580089198046984e+00 -1.558966740576204657e+00
0.000000000000000000e+00 -7.106794028036678355e+03 2.200751000491087961e+00 6.515326895113069838e+00 -1.929435037007534604e+00
0.000000000000000000e+00 -7.096666255027599618e+03 8.111155863807451016e-01 3.899917874711290366e+00 -3.677373806278509960e-01
0.000000000000000000e+00 -7.075752505941344680e+03 8.163116768427125525e-01 3.556535480059968002e+00 -3.538767728566689641e-01
0.000000000000000000e+00 -7.054435626839609540e+03 2.716108528999392480e+00 8.757130439745571593e+00 -1.958235157624566014e+00
0.000000000000000000e+00 -7.038362125859543994e+03 2.949435464128621120e+00 9.949253063657681473e-01 -8.811866718532321840e-01
0.000000000000000000e+00 -7.033438997935359112e+03 2.306334798834968058e+00 5.354438550941258868e+00 -2.618401432109607185e+00
0.000000000000000000e+00 -6.997973767794468586e+03 2.263482095851525600e+00 1.900926852736992689e+00 -1.665601325488133000e+00
0.000000000000000000e+00 -6.979135286457918482e+03 2.243702967465278419e+00 8.541048322388137493e+00 -1.741780316623216862e+00
0.000000000000000000e+00 -6.976435429186363763e+03 2.624701326943582380e+00 7.023831105609957604e+00 -1.681944511719851931e+00
0.000000000000000000e+00 -6.954698768468542767e+03 3.016926949766973731e-01 3.954882179926158869e+00 -1.842885447054527503e-01
0.000000000000000000e+00 -6.915162497208907553e+03 1.433620447398891162e+00 3.261330257535579591e+00 -3.762329736658607260e-01
0.000000000000000000e+00 -6.901320852663225196e+03 3.040713183569278222e+00 5.419268438104861474e+00 -2.645929953094443121e+00
0.000000000000000000e+00 -6.860175243871347448e+03 2.001801727049183022e+00 1.969779994347455876e+00 -8.306878215826856149e-01
0.000000000000000000e+00 -6.779210504762112578e+03 2.993431675242412826e+00 2.913684722168825569e+00 -1.775285680016278178e+00
0.000000000000000000e+00 -6.757476066059723053e+03 3.020125885534468146e+00 4.920369345844790132e+00 -2.299429290073591758e+00
0.000000000000000000e+00 -6.728230529550002757e+03 2.689602128731396480e+00 1.541190669889523912e+00 -6.723038641633927170e-01
