logz logzerr logvol nlive logl logwt insert_order
-2.495696870344922615e+02 6.639391745219229701e-01 -8.026666666666294248e+00 3.000000000000000000e+02 -2.357280583265415146e+02 -2.494601736715677305e+02 9.266666666666666385e-01
-2.488202847739365495e+02 6.405936575305288816e-01 -8.029999999999628102e+00 3.000000000000000000e+02 -2.347141945467155324e+02 -2.484496432250750786e+02 1.573333333333333250e+00
-2.479247423246469282e+02 1.067337298181258332e+00 -8.033333333332961956e+00 3.000000000000000000e+02 -2.346368154476520260e+02 -2.483755974593449309e+02 1.239999999999999991e+00
-2.474318262476247980e+02 1.200025085424861082e+00 -8.036666666666295811e+00 3.000000000000000000e+02 -2.336641892935276417e+02 -2.474063046385538769e+02 8.933333333333333126e-01
-2.467258368456728022e+02 9.023053316245370770e-01 -8.039999999999629665e+00 3.000000000000000000e+02 -2.331478232844792728e+02 -2.468932719628388384e+02 6.266666666666667052e-01
-2.461129069946615289e+02 9.160981388176472340e-01 -8.043333333332963520e+00 3.000000000000000000e+02 -2.281483851970774595e+02 -2.418971672087703553e+02 1.606666666666666687e+00
-2.418825137003121881e+02 2.240849328564608278e+00 -8.046666666666297374e+00 3.000000000000000000e+02 -2.276824168117849467e+02 -2.414345321568111729e+02 1.813333333333333242e+00
-2.409404968186381950e+02 2.080029362443288843e+00 -8.049999999999631228e+00 3.000000000000000000e+02 -2.268637791477073904e+02 -2.406192278260669468e+02 9.000000000000000222e-01
-2.400738685270726194e+02 1.194960718936331157e+00 -8.053333333332965083e+00 3.000000000000000000e+02 -2.261574470323728292e+02 -2.399162290440657159e+02 1.199999999999999956e-01
-2.392987985401820197e+02 1.043291196172082547e+00 -8.056666666666298937e+00 3.000000000000000000e+02 -2.253501773582970600e+02 -2.391122927033233054e+02 9.133333333333333304e-01
-2.385080566750757498e+02 1.034941426968771561e+00 -8.059999999999632792e+00 3.000000000000000000e+02 -2.242137577163466631e+02 -2.379792063947062388e+02 1.520000000000000018e+00
-2.375159239964500841e+02 7.454709613090809706e-01 -8.063333333332966646e+00 3.000000000000000000e+02 -2.221906713214968931e+02 -2.359594533331897992e+02 8.066666666666666430e-01
-2.357681067724954858e+02 1.233358477286570887e+00 -8.066666666666300500e+00 3.000000000000000000e+02 -2.218988414466493850e+02 -2.356709567916756214e+02 1.379999999999999893e+00
-2.350252053003355854e+02 1.272407077726327440e+00 -8.069999999999634355e+00 3.000000000000000000e+02 -2.214916702082527991e+02 -2.352671188866123657e+02 5.666666666666666519e-01
-2.344457174084641622e+02 1.068842893975373798e+00 -8.073333333332968209e+00 3.000000000000000000e+02 -2.210387277496249112e+02 -2.348175097613178082e+02 1.266666666666666607e+00
-2.339212863203117365e+02 1.032019883776331692e+00 -8.076666666666302064e+00 3.000000000000000000e+02 -2.208905335626258193e+02 -2.346726489076520465e+02 8.133333333333333526e-01
-2.335348522589960396e+02 7.729101045553269378e-01 -8.079999999999635918e+00 3.000000000000000000e+02 -2.206488836392777841e+02 -2.344343323176373417e+02 1.399999999999999911e+00
-2.331935480671762093e+02 8.341051257723069989e-01 -8.083333333332969772e+00 3.000000000000000000e+02 -2.202949169424896354e+02 -2.340836989541825233e+02 1.293333333333333224e+00
-2.328495373203662666e+02 8.958760412611408430e-01 -8.086666666666303627e+00 3.000000000000000000e+02 -2.196700056036237925e+02 -2.334621209486500391e+02 9.466666666666666563e-01
-2.324164902077006616e+02 8.222173237063401530e-01 -8.089999999999637481e+00 3.000000000000000000e+02 -2.190896400908733881e+02 -2.328850887692329650e+02 5.933333333333333792e-01
-2.319304417475997582e+02 6.496165963605377014e-01 -8.093333333332971335e+00 3.000000000000000000e+02 -2.165153731553685645e+02 -2.303141551670614717e+02 1.046666666666666634e+00
-2.301329718026667877e+02 5.079778571945440246e-01 -8.096666666666305190e+00 3.000000000000000000e+02 -2.164254782611415351e+02 -2.302275936061677726e+02 1.766666666666666607e+00
-2.294860167804029913e+02 1.241977672344027894e+00 -8.099999999999639044e+00 3.000000000000000000e+02 -2.142256300257512578e+02 -2.280310787041108256e+02 1.293333333333333224e+00
-2.278212921071776975e+02 1.521227516907075472e+00 -8.103333333332972899e+00 3.000000000000000000e+02 -2.140565372661197046e+02 -2.278653192778126026e+02 1.466666666666666674e-01
-2.271499162325330019e+02 9.548265041474920389e-01 -8.106666666666306753e+00 3.000000000000000000e+02 -2.139607219517879173e+02 -2.277728372968141457e+02 7.399999999999999911e-01
-2.267204902525863588e+02 9.366793753296251968e-01 -8.109999999999640607e+00 3.000000000000000000e+02 -2.131703690469143453e+02 -2.269858177252739324e+02 7.266666666666666829e-01
-2.261512326667561013e+02 7.562968442824841153e-01 -8.113333333332974462e+00 3.000000000000000000e+02 -2.129321450193790781e+02 -2.267509270310719955e+02 5.133333333333333082e-01
-2.257136364055069180e+02 6.319862317512850991e-01 -8.116666666666308316e+00 3.000000000000000000e+02 -2.128090493510520105e+02 -2.266311646960782582e+02 1.219999999999999973e+00
-2.253775176008317658e+02 5.947228755301573466e-01 -8.119999999999642171e+00 3.000000000000000000e+02 -2.125899053169137005e+02 -2.264153539952732785e+02 1.799999999999999933e-01
-2.250742917760807416e+02 5.607236545683346174e-01 -8.123333333332976025e+00 3.000000000000000000e+02 -2.123214158443572330e+02 -2.261501978560501414e+02 1.033333333333333437e+00
-2.247808846339359548e+02 6.285478673845668052e-01 -8.126666666666309879e+00 3.000000000000000000e+02 -2.107744771524764076e+02 -2.246065924975026462e+02 1.739999999999999991e+00
-2.239967989631350065e+02 7.241533824047442502e-01 -8.129999999999643734e+00 3.000000000000000000e+02 -2.101239012958482135e+02 -2.239593499742077825e+02 1.760000000000000009e+00
-2.232847519950077810e+02 1.076212514651980756e+00 -8.133333333332977588e+00 3.000000000000000000e+02 -2.094768533231876972e+02 -2.233156353348805965e+02 7.666666666666667185e-01
-2.226069272665367293e+02 1.092701168443282356e+00 -8.136666666666311443e+00 3.000000000000000000e+02 -2.089336455427820738e+02 -2.227757608878083033e+02 5.000000000000000000e-01
-2.219946380215204158e+02 1.025816437259555514e+00 -8.139999999999645297e+00 3.000000000000000000e+02 -2.082882542606870118e+02 -2.221337029390466000e+02 3.066666666666666430e-01
-2.213686078637159937e+02 9.391723858651040979e-01 -8.143333333332979151e+00 3.000000000000000000e+02 -2.063624228022689238e+02 -2.202112048139618423e+02 1.766666666666666607e+00
-2.199378995846435032e+02 1.397826756013927474e+00 -8.146666666666313006e+00 3.000000000000000000e+02 -2.057898057959696132e+02 -2.196419211409958621e+02 1.479999999999999982e+00
-2.190858525159324302e+02 9.084778370778470169e-01 -8.149999999999646860e+00 3.000000000000000000e+02 -2.057732703353410386e+02 -2.196287190137006178e+02 3.266666666666666607e-01
-2.186277442330657266e+02 7.315881254924851973e-01 -8.153333333332980715e+00 3.000000000000000000e+02 -2.056870983503677337e+02 -2.195458803620606432e+02 1.479999999999999982e+00
-2.182917989053573251e+02 3.959038377010254961e-01 -8.156666666666314569e+00 3.000000000000000000e+02 -2.054659382298233368e+02 -2.193280535748495765e+02 1.393333333333333313e+00
-2.179881591108055829e+02 5.417485132521628888e-01 -8.159999999999648423e+00 3.000000000000000000e+02 -2.047144584880455227e+02 -2.185799071664050928e+02 1.139999999999999902e+00
-2.175477393401507129e+02 5.629227768323278314e-01 -8.163333333332982278e+00 3.000000000000000000e+02 -2.036841111499335284e+02 -2.175528931616264572e+02 1.146666666666666723e+00
-2.168571657500978347e+02 8.739843219950090836e-01 -8.166666666666316132e+00 3.000000000000000000e+02 -2.030744204057706952e+02 -2.169465357507969543e+02 6.333333333333333037e-01
-2.162077055273331609e+02 9.648891539079454960e-01 -8.169999999999649987e+00 3.000000000000000000e+02 -2.018333366513415683e+02 -2.157087853297011577e+02 4.600000000000000200e-01
-2.152343005391967949e+02 1.267592581806749497e+00 -8.173333333332983841e+00 3.000000000000000000e+02 -2.010703688351168523e+02 -2.149491508468097720e+02 2.333333333333333370e-01
-2.143884489677787712e+02 1.195712996262531913e+00 -8.176666666666317695e+00 3.000000000000000000e+02 -2.007855075746348632e+02 -2.146676229196611132e+02 1.246666666666666590e+00
-2.138251779750395087e+02 1.214055736217637627e+00 -8.179999999999651550e+00 3.000000000000000000e+02 -1.996069115449823812e+02 -2.134923602233419615e+02 5.666666666666666519e-01
-2.129518393971939929e+02 1.172776623518352324e+00 -8.183333333332985404e+00 3.000000000000000000e+02 -1.989238055360529813e+02 -2.128125875477458919e+02 1.113333333333333286e+00
-2.121866443630908350e+02 1.366162474317205389e+00 -8.186666666666319259e+00 3.000000000000000000e+02 -1.986608231525769099e+02 -2.125529384976031508e+02 7.666666666666667185e-01
-2.116599657556724878e+02 5.778710752910662940e-01 -8.189999999999653113e+00 3.000000000000000000e+02 -1.981564268489299536e+02 -2.120518755272895532e+02 1.046666666666666634e+00
-2.111436959278752283e+02 6.257957958655266939e-01 -8.193333333332986967e+00 3.000000000000000000e+02 -1.980944816892347262e+02 -2.119932637009276561e+02 1.733333333333333393e-01
-2.107877014168869891e+02 6.625571948842349235e-01 -8.196666666666320822e+00 3.000000000000000000e+02 -1.972637356405236346e+02 -2.111658509855498949e+02 7.199999999999999734e-01
-2.102658598801109520e+02 1.062148021413961585e+00 -8.199999999999654676e+00 3.000000000000000000e+02 -1.961449676111380143e+02 -2.100504162894976048e+02 3.266666666666666607e-01
-2.094592000980911450e+02 9.875006833830909381e-01 -8.203333333332988531e+00 3.000000000000000000e+02 -1.953058090056315734e+02 -2.092145910173244943e+02 1.446666666666666767e+00
-2.086362877489527818e+02 9.878085618296642556e-01 -8.206666666666322385e+00 3.000000000000000000e+02 -1.952339444976152265e+02 -2.091460598426414776e+02 1.166666666666666741e+00
-2.081658889158472334e+02 9.802745020705271317e-01 -8.209999999999656239e+00 3.000000000000000000e+02 -1.949675084736044823e+02 -2.088829571519640638e+02 5.333333333333333259e-01
-2.077683340832598446e+02 1.047325817095602352e+00 -8.213333333332990094e+00 3.000000000000000000e+02 -1.947409152282668856e+02 -2.086596972399597973e+02 1.600000000000000089e+00
-2.074246760507234910e+02 1.038024094082683924e+00 -8.216666666666323948e+00 3.000000000000000000e+02 -1.933967548846709690e+02 -2.073188702296972110e+02 9.200000000000000400e-01
-2.066772272529284749e+02 7.563776876368196733e-01 -8.219999999999657803e+00 3.000000000000000000e+02 -1.925757647276010402e+02 -2.065012134059606410e+02 1.386666666666666714e+00
-2.058922055283275654e+02 9.225927343844997353e-01 -8.223333333332991657e+00 3.000000000000000000e+02 -1.921228420015563074e+02 -2.060516240132492385e+02 1.313333333333333242e+00
-2.052755941668536366e+02 1.128647056801590276e+00 -8.226666666666325511e+00 3.000000000000000000e+02 -1.906479482304049213e+02 -2.045800635754311827e+02 1.446666666666666767e+00
-2.041753923065947447e+02 1.452749499085758567e+00 -8.229999999999659366e+00 3.000000000000000000e+02 -1.896868511124952477e+02 -2.036222997908548393e+02 1.399999999999999911e+00
-2.031679376417217497e+02 9.230363332174704727e-01 -8.233333333332993220e+00 3.000000000000000000e+02 -1.896128769585629925e+02 -2.035516589702559145e+02 1.186666666666666758e+00
-2.026483576898370416e+02 6.956729188738752789e-01 -8.236666666666327075e+00 3.000000000000000000e+02 -1.892102422229083061e+02 -2.031523575679345583e+02 1.773333333333333428e+00
-2.021757889430087971e+02 7.843793655114787988e-01 -8.239999999999660929e+00 3.000000000000000000e+02 -1.876045021893175431e+02 -2.015499508676771256e+02 1.919999999999999929e+00
-2.011215423005435525e+02 1.425182055533558367e+00 -8.243333333332994783e+00 3.000000000000000000e+02 -1.869078671942138783e+02 -2.008566492059068196e+02 9.466666666666666563e-01
-2.002872030531308951e+02 9.251957353801799622e-01 -8.246666666666328638e+00 3.000000000000000000e+02 -1.861062666984699376e+02 -2.000583820434962092e+02 1.100000000000000089e+00
-1.994731147147965942e+02 1.071231167820855923e+00 -8.249999999999662492e+00 3.000000000000000000e+02 -1.858889874431875739e+02 -1.998444361215471758e+02 5.200000000000000178e-01
-1.989484914029851836e+02 1.105432829239858306e+00 -8.253333333332996347e+00 3.000000000000000000e+02 -1.846953483782507419e+02 -1.986541303899436741e+02 1.300000000000000044e+00
-1.980973715446305050e+02 1.032437759227102791e+00 -8.256666666666330201e+00 3.000000000000000000e+02 -1.834368613811026307e+02 -1.973989767261288932e+02 1.340000000000000080e+00
-1.969952577727094365e+02 1.130951260314324802e+00 -8.259999999999664055e+00 3.000000000000000000e+02 -1.832797004757773323e+02 -1.972451491541369251e+02 5.333333333333333676e-02
-1.964192707956151480e+02 1.221606902090894398e+00 -8.263333333332997910e+00 3.000000000000000000e+02 -1.829576295716866809e+02 -1.969264115833796041e+02 1.946666666666666767e+00
-1.959478837612071800e+02 1.372530233405168776e+00 -8.266666666666331764e+00 3.000000000000000000e+02 -1.810571523455377303e+02 -1.950292676905639837e+02 3.733333333333333504e-01
-1.946934592848764112e+02 1.648571089155044467e+00 -8.269999999999665619e+00 3.000000000000000000e+02 -1.802202959977610135e+02 -1.941957446761206256e+02 1.806666666666666643e+00
-1.937208042499735825e+02 1.669365514977751763e+00 -8.273333333332999473e+00 3.000000000000000000e+02 -1.791783869258123048e+02 -1.931571689375052472e+02 8.533333333333333881e-01
-1.927066435903748811e+02 1.012436322436305769e+00 -8.276666666666333327e+00 3.000000000000000000e+02 -1.784938943813308185e+02 -1.924760097263570913e+02 1.353333333333333277e+00
-1.918915451647437749e+02 1.358147903954415314e+00 -8.279999999999667182e+00 3.000000000000000000e+02 -1.782948981834180415e+02 -1.922803468617776446e+02 1.613333333333333286e+00
-1.913740208195606840e+02 1.184505999191509007e+00 -8.283333333333001036e+00 3.000000000000000000e+02 -1.782698187702536075e+02 -1.922586007819465408e+02 1.520000000000000018e+00
-1.910283852907378730e+02 1.199036389991015472e+00 -8.286666666666334891e+00 3.000000000000000000e+02 -1.776257813666506991e+02 -1.916178967116769627e+02 1.606666666666666687e+00
-1.905871681813208909e+02 1.238574453166056077e+00 -8.289999999999668745e+00 3.000000000000000000e+02 -1.768122053041954871e+02 -1.908076539825550810e+02 5.266666666666666163e-01
-1.899981994220216279e+02 8.457075247518192063e-01 -8.293333333333002599e+00 3.000000000000000000e+02 -1.765166381784999885e+02 -1.905154201901929127e+02 8.866666666666667140e-01
-1.895305891817693009e+02 9.751612273981505874e-01 -8.296666666666336454e+00 3.000000000000000000e+02 -1.760996745987024212e+02 -1.901017899437287042e+02 4.466666666666666563e-01
-1.890828012636572737e+02 9.000728515036302557e-01 -8.299999999999670308e+00 3.000000000000000000e+02 -1.737415756771023609e+02 -1.877470243554619742e+02 1.560000000000000053e+00
-1.875135710882877618e+02 1.145954800063516243e+00 -8.303333333333004163e+00 3.000000000000000000e+02 -1.735768619763177867e+02 -1.875856439880107303e+02 3.133333333333333526e-01
-1.868558111852170782e+02 5.855687391195787406e-01 -8.306666666666338017e+00 3.000000000000000000e+02 -1.733260025826510287e+02 -1.873381179276773025e+02 5.333333333333333676e-02
-1.863750174398974764e+02 5.950516292416724307e-01 -8.309999999999671871e+00 3.000000000000000000e+02 -1.731572533937920753e+02 -1.871727020721516794e+02 8.466666666666666785e-01
-1.860031983773176307e+02 4.803527994579087634e-01 -8.313333333333005726e+00 3.000000000000000000e+02 -1.729041856938352453e+02 -1.869229677055281797e+02 1.686666666666666758e+00
-1.856677187912194142e+02 5.103038337754194353e-01 -8.316666666666339580e+00 3.000000000000000000e+02 -1.726751363383756939e+02 -1.866972516834019586e+02 1.866666666666666752e-01
-1.853623143712059118e+02 6.429576083887835747e-01 -8.319999999999673435e+00 3.000000000000000000e+02 -1.716960813655831259e+02 -1.857215300439427210e+02 1.400000000000000133e-01
-1.848327315209229482e+02 8.316610811297716621e-01 -8.323333333333007289e+00 3.000000000000000000e+02 -1.703488980512730677e+02 -1.843776800629660215e+02 1.280000000000000027e+00
-1.838863949241666091e+02 1.090175612164161700e+00 -8.326666666666341143e+00 3.000000000000000000e+02 -1.692941644655422238e+02 -1.833262798105685079e+02 1.933333333333333348e+00
-1.828744762309473515e+02 1.332405163642053747e+00 -8.329999999999674998e+00 3.000000000000000000e+02 -1.684362225755955649e+02 -1.824716712539551793e+02 1.853333333333333277e+00
-1.819597807284367263e+02 1.655424070103158174e+00 -8.333333333333008852e+00 3.000000000000000000e+02 -1.683268819945360804e+02 -1.823656640062290251e+02 3.733333333333333504e-01
-1.814491223515610727e+02 1.392528742097357775e+00 -8.336666666666342707e+00 3.000000000000000000e+02 -1.674191424850727685e+02 -1.814612578300990435e+02 1.406666666666666732e+00
-1.807620245016531442e+02 1.212447940152317383e+00 -8.339999999999676561e+00 3.000000000000000000e+02 -1.649076424756799213e+02 -1.789530911540395266e+02 5.266666666666666163e-01
-1.788013759014506263e+02 1.403398091227066935e+00 -8.343333333333010415e+00 3.000000000000000000e+02 -1.648314323252432416e+02 -1.788802143369361772e+02 7.399999999999999911e-01
-1.781468712023969374e+02 1.008692804122156561e+00 -8.346666666666344270e+00 3.000000000000000000e+02 -1.647945645836421704e+02 -1.788466799286684363e+02 9.599999999999999645e-01
-1.777436216824936537e+02 7.521571785236325081e-01 -8.349999999999678124e+00 3.000000000000000000e+02 -1.647828407651774114e+02 -1.788382894435370076e+02 1.413333333333333330e+00
-1.774549520184927474e+02 6.731021250667780231e-01 -8.353333333333011979e+00 3.000000000000000000e+02 -1.647759112806052428e+02 -1.788346932922981978e+02 2.399999999999999911e-01
-1.772304944097763553e+02 7.002404200604873674e-01 -8.356666666666345833e+00 3.000000000000000000e+02 -1.646006453801386442e+02 -1.786627607251649295e+02 1.173333333333333339e+00
-1.770163777288580604e+02 7.527680933686383691e-01 -8.359999999999679687e+00 3.000000000000000000e+02 -1.638557333389648534e+02 -1.779211820173244689e+02 9.533333333333333659e-01
-1.766766101661045525e+02 8.368415237798479955e-01 -8.363333333333013542e+00 3.000000000000000000e+02 -1.633098901243158707e+02 -1.773786721360088166e+02 2.933333333333333348e-01
-1.762741078328252513e+02 3.942898930599509355e-01 -8.366666666666347396e+00 3.000000000000000000e+02 -1.630885027683691533e+02 -1.771606181133954294e+02 1.666666666666666574e-01
-1.759290360148721959e+02 4.594053458913828214e-01 -8.369999999999681251e+00 3.000000000000000000e+02 -1.629648227234914373e+02 -1.770402714018510437e+02 5.066666666666667096e-01
-1.756444948100808858e+02 3.320409538373664815e-01 -8.373333333333015105e+00 3.000000000000000000e+02 -1.626611290679574893e+02 -1.767399110796504260e+02 8.199999999999999512e-01
-1.753560127747315391e+02 4.987023635440671621e-01 -8.376666666666348959e+00 3.000000000000000000e+02 -1.621497255625189950e+02 -1.762318409075452905e+02 8.199999999999999512e-01
-1.750078117716028601e+02 7.060806554417518033e-01 -8.379999999999682814e+00 3.000000000000000000e+02 -1.617264553948522803e+02 -1.758119040732119061e+02 7.399999999999999911e-01
-1.746379780333482472e+02 6.711593886442064338e-01 -8.383333333333016668e+00 3.000000000000000000e+02 -1.616124306651745712e+02 -1.757012126768675273e+02 1.866666666666666696e+00
-1.743413335239349919e+02 6.414521771032023478e-01 -8.386666666666350523e+00 3.000000000000000000e+02 -1.614092179877969500e+02 -1.755013333328232363e+02 4.799999999999999822e-01
-1.740686486690702282e+02 6.577214866197935716e-01 -8.389999999999684377e+00 3.000000000000000000e+02 -1.608666926328942282e+02 -1.749621413112538448e+02 1.846666666666666679e+00
-1.737256094843186816e+02 6.364052306567044015e-01 -8.393333333333018231e+00 3.000000000000000000e+02 -1.606567352163221187e+02 -1.747555172280150657e+02 2.533333333333333548e-01
-1.734203037021067075e+02 6.680467153381289824e-01 -8.396666666666352086e+00 3.000000000000000000e+02 -1.606117379142469872e+02 -1.747138532592732645e+02 1.100000000000000089e+00
-1.731779102834742901e+02 6.383202527015056083e-01 -8.399999999999685940e+00 3.000000000000000000e+02 -1.605888706972847046e+02 -1.746943193756443122e+02 1.800000000000000044e+00
-1.729794704329747503e+02 5.365623344312053788e-01 -8.403333333333019795e+00 3.000000000000000000e+02 -1.602405290189640255e+02 -1.743493110306569633e+02 1.426666666666666750e+00
-1.727530143995763865e+02 6.407294313387954521e-01 -8.406666666666353649e+00 3.000000000000000000e+02 -1.596122801987902733e+02 -1.737243955438165699e+02 1.639999999999999902e+00
-1.724319750459577847e+02 7.362451208697586846e-01 -8.409999999999687503e+00 3.000000000000000000e+02 -1.585218707558163942e+02 -1.726373194341760211e+02 4.066666666666666763e-01
-1.718362385042446761e+02 4.136525782534371531e-01 -8.413333333333021358e+00 3.000000000000000000e+02 -1.579796941522894826e+02 -1.720984761639824399e+02 9.933333333333332904e-01
-1.712656385982728864e+02 7.628947942505097668e-01 -8.416666666666355212e+00 3.000000000000000000e+02 -1.571959318546763882e+02 -1.713180471997026757e+02 1.933333333333333293e-01
-1.705983524250250980e+02 1.001710174242282037e+00 -8.419999999999689066e+00 3.000000000000000000e+02 -1.570848046841646806e+02 -1.712102533625242984e+02 1.379999999999999893e+00
-1.701650653138655684e+02 1.065162461202375122e+00 -8.423333333333022921e+00 3.000000000000000000e+02 -1.563759242407591330e+02 -1.705047062524520811e+02 2.666666666666666630e-01
-1.696273878856131319e+02 8.144188015356907950e-01 -8.426666666666356775e+00 3.000000000000000000e+02 -1.560488857760101098e+02 -1.701810011210363882e+02 1.820000000000000062e+00
-1.691732158443980154e+02 8.869596940099929716e-01 -8.429999999999690630e+00 3.000000000000000000e+02 -1.553750321723502736e+02 -1.695104808507098824e+02 6.400000000000000133e-01
-1.686345495879948828e+02 9.345775929323292264e-01 -8.433333333333024484e+00 3.000000000000000000e+02 -1.550238850932385617e+02 -1.691626671049315291e+02 1.666666666666666574e-01
-1.681709954293501426e+02 9.705402740194366551e-01 -8.436666666666358338e+00 3.000000000000000000e+02 -1.548614675107480423e+02 -1.690035828557743400e+02 1.320000000000000062e+00
-1.678098845890926043e+02 7.606674248987032039e-01 -8.439999999999692193e+00 3.000000000000000000e+02 -1.545682204730181866e+02 -1.687136691513778146e+02 1.179999999999999938e+00
-1.674698231730737064e+02 6.655842100320740196e-01 -8.443333333333026047e+00 3.000000000000000000e+02 -1.542927963818989667e+02 -1.684415783935919251e+02 1.820000000000000062e+00
-1.671488865288459920e+02 6.224161445156078942e-01 -8.446666666666359902e+00 3.000000000000000000e+02 -1.538518425038448356e+02 -1.680039578488711243e+02 6.533333333333333215e-01
-1.667945372845822192e+02 5.281131334839420655e-01 -8.449999999999693756e+00 3.000000000000000000e+02 -1.537987191517387089e+02 -1.679541678300983278e+02 1.113333333333333286e+00
-1.665217642862290575e+02 5.526773785553931173e-01 -8.453333333333027610e+00 3.000000000000000000e+02 -1.536472323487300571e+02 -1.678060143604230063e+02 6.400000000000000133e-01
-1.662773618125658004e+02 6.036410947691002171e-01 -8.456666666666361465e+00 3.000000000000000000e+02 -1.526344910003521136e+02 -1.667966063453783931e+02 1.266666666666666607e+00
-1.658105069740406350e+02 7.406690816205370176e-01 -8.459999999999695319e+00 3.000000000000000000e+02 -1.523536497172385964e+02 -1.665190983955982347e+02 1.333333333333333259e+00
-1.654101634891879939e+02 6.053057760277614774e-01 -8.463333333333029174e+00 3.000000000000000000e+02 -1.517023835403581700e+02 -1.658711655520511385e+02 5.000000000000000000e-01
-1.649211839367415848e+02 3.478256058483937263e-01 -8.466666666666363028e+00 3.000000000000000000e+02 -1.511977676090787384e+02 -1.653698829541050372e+02 1.666666666666666741e+00
-1.644274282379186900e+02 4.431566135013633168e-01 -8.469999999999696882e+00 3.000000000000000000e+02 -1.500093586353909245e+02 -1.641848073137505537e+02 8.199999999999999512e-01
-1.636056304579416576e+02 6.108709536710579258e-01 -8.473333333333030737e+00 3.000000000000000000e+02 -1.494513475746092581e+02 -1.636301295863022176e+02 1.179999999999999938e+00
-1.629246578175269065e+02 8.927566972512445131e-01 -8.476666666666364591e+00 3.000000000000000000e+02 -1.494501807662354338e+02 -1.636322961112617236e+02 1.840000000000000080e+00
-1.625239997856961054e+02 9.233427281368307149e-01 -8.479999999999698446e+00 3.000000000000000000e+02 -1.492052745343117124e+02 -1.633907232126713325e+02 5.466666666666666341e-01
-1.621731129926519088e+02 9.794891102674204708e-01 -8.483333333333032300e+00 3.000000000000000000e+02 -1.491707331843182374e+02 -1.633595151960112162e+02 6.533333333333333215e-01
-1.619066664860282572e+02 9.881753719627239807e-01 -8.486666666666366154e+00 3.000000000000000000e+02 -1.487174187231791507e+02 -1.629095340682054598e+02 1.699999999999999956e+00
-1.615941752021211641e+02 7.489684846662486573e-01 -8.489999999999700009e+00 3.000000000000000000e+02 -1.487161451371856060e+02 -1.629115938155452454e+02 6.866666666666666474e-01
-1.613568717591350037e+02 7.088856788518910212e-01 -8.493333333333033863e+00 3.000000000000000000e+02 -1.482718385070328395e+02 -1.624706205187258092e+02 1.166666666666666741e+00
-1.610729523793307294e+02 8.231194661744924979e-01 -8.496666666666367718e+00 3.000000000000000000e+02 -1.479977629049908501e+02 -1.621998782500171501e+02 3.400000000000000244e-01
-1.607922739021227017e+02 7.958306241687530536e-01 -8.499999999999701572e+00 3.000000000000000000e+02 -1.454028555180057651e+02 -1.596083041963653955e+02 1.553333333333333233e+00
-1.593412881908421639e+02 1.138233053093859581e+00 -8.503333333333035426e+00 3.000000000000000000e+02 -1.444856397681496958e+02 -1.586944217798426564e+02 3.733333333333333504e-01
-1.582732905491484985e+02 1.255544174815558689e+00 -8.506666666666369281e+00 3.000000000000000000e+02 -1.442804531062818114e+02 -1.584925684513081023e+02 1.540000000000000036e+00
-1.576837839728475501e+02 1.411192401599141499e+00 -8.509999999999703135e+00 3.000000000000000000e+02 -1.441633961952642835e+02 -1.583788448736239047e+02 8.333333333333333703e-01
-1.572789563646397539e+02 1.110495984701646899e+00 -8.513333333333036990e+00 3.000000000000000000e+02 -1.438303396489826014e+02 -1.580491216606755813e+02 1.593333333333333268e+00
-1.568985106198846040e+02 4.144729280685639505e-01 -8.516666666666370844e+00 3.000000000000000000e+02 -1.437917244552768352e+02 -1.580138398003031455e+02 1.333333333333333315e-01
-1.566149816445827980e+02 4.669248257056380913e-01 -8.519999999999704698e+00 3.000000000000000000e+02 -1.434424643900034368e+02 -1.576679130683630774e+02 4.199999999999999845e-01
-1.563156822389089768e+02 4.490511425583220140e-01 -8.523333333333038553e+00 3.000000000000000000e+02 -1.434300348851414526e+02 -1.576588168968344235e+02 2.533333333333333548e-01
-1.560837564390047589e+02 5.574589536701152204e-01 -8.526666666666372407e+00 3.000000000000000000e+02 -1.427370414148230680e+02 -1.569691567598493691e+02 2.933333333333333348e-01
-1.557383605736148979e+02 5.834709080667503933e-01 -8.529999999999706262e+00 3.000000000000000000e+02 -1.419416858581566885e+02 -1.561771345365163199e+02 8.266666666666666607e-01
-1.552407256552183128e+02 6.972367846633622523e-01 -8.533333333333040116e+00 3.000000000000000000e+02 -1.415665178374773632e+02 -1.558052998491703249e+02 1.000000000000000056e-01
-1.547905407448562016e+02 7.593314697105006950e-01 -8.536666666666373970e+00 3.000000000000000000e+02 -1.413189601952760484e+02 -1.555610755403023404e+02 4.199999999999999845e-01
-1.544102119109669502e+02 7.754819410655008349e-01 -8.539999999999707825e+00 3.000000000000000000e+02 -1.407328148515159398e+02 -1.549782635298755906e+02 1.840000000000000080e+00
-1.539612861346928128e+02 5.953554722529474930e-01 -8.543333333333041679e+00 3.000000000000000000e+02 -1.402840510778869145e+02 -1.545328330895798956e+02 1.246666666666666590e+00
-1.535136231644889619e+02 5.113908520890985132e-01 -8.546666666666375534e+00 3.000000000000000000e+02 -1.393964106237927751e+02 -1.536485259688190865e+02 1.306666666666666643e+00
-1.528856542631516220e+02 8.531636142570242498e-01 -8.549999999999709388e+00 3.000000000000000000e+02 -1.384287399063818214e+02 -1.526841885847414630e+02 6.133333333333332860e-01
