Tcmb TR Beta
2.732770981274048605e+00 1.149049126014874078e+00 -2.598233677047428358e+00
2.730488238742424301e+00 1.147467294593301990e+00 -2.531456473427205367e+00
2.728333563577905352e+00 1.179068816093507888e+00 -2.633481393783396740e+00
2.734820957226713034e+00 1.142115260407416732e+00 -2.627785090933381085e+00
2.732467089664179838e+00 1.165341392023654832e+00 -2.605167582740600452e+00
2.736149727840952117e+00 1.087661105027672992e+00 -2.648884923786793522e+00
2.726057858592798144e+00 1.363097858256933748e+00 -2.609210129736350581e+00
2.725849554715001233e+00 1.288078095571769444e+00 -2.594845133686790817e+00
2.725061652516953536e+00 1.303990647251994428e+00 -2.568854824419130267e+00
2.729190013320700103e+00 1.317674957733150798e+00 -2.616318620283547780e+00
2.726600863038029843e+00 1.201252175533232158e+00 -2.591361455607382069e+00
2.725294048991437457e+00 1.301665304731946859e+00 -2.566856911081761616e+00
2.726878413801880896e+00 1.070957592258582114e+00 -2.518943669692558451e+00
2.733222837740443278e+00 9.468007812653247424e-01 -2.654374834084817891e+00
2.727631985208700094e+00 1.126626775524782520e+00 -2.667462868154513167e+00
2.735302253569907194e+00 1.082976347970146414e+00 -2.677894797688223250e+00
2.736161353347194680e+00 9.937960900877700343e-01 -2.672474087907722229e+00
2.738835705151559274e+00 8.705333300103150762e-01 -2.690547904213024033e+00
2.733707322521468086e+00 8.148955931909633854e-01 -2.711990831072470520e+00
2.722022097429265930e+00 1.436425951701238990e+00 -2.551627330675475314e+00
2.729841273281873981e+00 1.177127617322223152e+00 -2.608530403798487995e+00
2.718332061116175868e+00 1.291445997144536229e+00 -2.456821690975285577e+00
2.722492676812657830e+00 1.484939444239935735e+00 -2.571495884366823859e+00
2.732429527326998731e+00 1.191684580608921795e+00 -2.611238046789059908e+00
2.730066623783507396e+00 1.105375195629089591e+00 -2.616338582317831118e+00
2.726278498675073436e+00 1.370134648053086046e+00 -2.590477971667745294e+00
2.741507041342858386e+00 1.075770270193368239e+00 -2.699627105815172179e+00
2.727666429137560744e+00 1.390133826260421257e+00 -2.562676272603726879e+00
2.738022270009047077e+00 9.266473887769168805e-01 -2.644699111690103521e+00
2.729186475979997972e+00 1.293092893578509095e+00 -2.600805804623258055e+00
2.730163952727073795e+00 1.260405505603051646e+00 -2.608326351599131954e+00
2.730137542576564602e+00 1.056181442729227982e+00 -2.631277119944281928e+00
2.723920452401372927e+00 1.322336142493316657e+00 -2.584214053564864777e+00
2.734401253026516265e+00 1.070278708387264022e+00 -2.662343739559721811e+00
2.726431883825946034e+00 1.401268882107429281e+00 -2.566819723674025333e+00
2.724670554182599957e+00 1.066568639009398023e+00 -2.623064598666725367e+00
2.735788925110016923e+00 1.090515740145973966e+00 -2.608604311414661758e+00
2.728582365571834867e+00 1.205647645492404330e+00 -2.624382008894878382e+00
2.730989020106016074e+00 1.230815763048459743e+00 -2.622396178373344711e+00
2.729050861617903223e+00 1.210765419528228470e+00 -2.623424480197305897e+00
2.736274795463388809e+00 8.677073379440811696e-01 -2.719367409137641189e+00
2.737684112655314639e+00 9.642009167587072271e-01 -2.692676043440124900e+00
2.740439820824156936e+00 8.820449323943846398e-01 -2.705698923624579422e+00
2.725445265988197363e+00 1.240435648321767337e+00 -2.639599231458337414e+00
2.733039591066385832e+00 1.236771162890257791e+00 -2.659821093193572850e+00
2.734739387352876250e+00 1.196384682621399298e+00 -2.639561184510641922e+00
2.733538980444178534e+00 1.286432646366856947e+00 -2.626954258618660276e+00
2.733865962889338697e+00 1.024484696891660773e+00 -2.657536355128154781e+00
2.732695529866704387e+00 1.394869024592896967e+00 -2.582688845873267525e+00
2.731720619765823255e+00 1.226829005290305474e+00 -2.619218121745219285e+00
2.730633319599884867e+00 1.079622850961502012e+00 -2.632362413753125630e+00
2.733409035198286041e+00 1.152574234650950213e+00 -2.669660423062513388e+00
2.733197644702666906e+00 1.025781125607382327e+00 -2.630321707171498602e+00
2.723766795929399187e+00 1.533282127271697659e+00 -2.542147843113062855e+00
2.720451551783618527e+00 1.512622778746769425e+00 -2.537018776637912865e+00
2.728330299945845638e+00 1.241530076494141932e+00 -2.596249691093358791e+00
2.728018237814421987e+00 1.317096775651356744e+00 -2.551105399017512099e+00
2.726480014652150174e+00 1.197895769289522239e+00 -2.568213979241078526e+00
2.734950791321177910e+00 1.021695610758157180e+00 -2.610562674848302400e+00
2.721915402481666746e+00 1.497468518172808682e+00 -2.534730881329282148e+00
2.729747961971844106e+00 1.069974564918547477e+00 -2.644099094118679716e+00
2.734449204594438854e+00 9.416268739941956456e-01 -2.701576732082608068e+00
2.725698762971823896e+00 1.187287366455143989e+00 -2.653286000476989592e+00
2.729380277785175668e+00 1.267867686831069651e+00 -2.661923341647839614e+00
2.722929373367637851e+00 1.319743516026834707e+00 -2.577872339208790997e+00
2.732796283369467449e+00 1.003551184265163210e+00 -2.671148774509390478e+00
2.728606634259786556e+00 1.171813850929167344e+00 -2.614013760796753516e+00
2.731663847861903083e+00 1.100776581764374429e+00 -2.607280309168094057e+00
2.726117094815197817e+00 1.119437997673801366e+00 -2.622059927052963424e+00
2.729851642812688883e+00 1.148905426568215926e+00 -2.649043111435358533e+00
2.725828812854722116e+00 1.087736691390562616e+00 -2.600435431628023153e+00
2.728973876525846443e+00 1.021302996159759946e+00 -2.689590624384521789e+00
2.727690511066243051e+00 1.248260905711449542e+00 -2.601458214713257000e+00
2.727418411771989071e+00 1.306968629077100763e+00 -2.608094826721144344e+00
2.727674607816720886e+00 1.322174266330550241e+00 -2.611955778259908989e+00
2.728177370105396182e+00 1.220767877828476733e+00 -2.622277377548320132e+00
2.733925168685605200e+00 8.507516314598896345e-01 -2.680657735027370592e+00
2.728432035734043470e+00 1.292362735855488332e+00 -2.655067141684101628e+00
2.732019587507377612e+00 9.254692965339740285e-01 -2.692563036108886365e+00
2.727177114264564661e+00 9.941875143698311046e-01 -2.680660064355816274e+00
2.736683469451705264e+00 9.808166636314492592e-01 -2.671755370466712520e+00
2.728080985599948161e+00 1.336122021165166984e+00 -2.529367224375413059e+00
2.729859465575902533e+00 1.189199758908066951e+00 -2.599347256324588962e+00
2.730559244082297887e+00 1.114214334490785774e+00 -2.654930912927503606e+00
2.732492282469309419e+00 1.122199112777789276e+00 -2.662840372470465233e+00
2.729746008226731746e+00 1.313297254030277639e+00 -2.581998436215361181e+00
2.731980535770446750e+00 1.073501540953367916e+00 -2.650983258108981389e+00
2.732290004715486553e+00 9.637489911600128911e-01 -2.646178026122410820e+00
2.730357819128967023e+00 1.022280346390473493e+00 -2.664315654100600561e+00
2.727253336455643939e+00 1.159682573646901194e+00 -2.627283021211680669e+00
2.731663100597221394e+00 9.647563989663152650e-01 -2.706319879271723572e+00
2.727729539359762700e+00 9.514618290264196254e-01 -2.691187365742480075e+00
2.728273324776831377e+00 1.079274828528173691e+00 -2.592298144914849445e+00
2.723953833759773069e+00 1.360322410375870428e+00 -2.568337890406993118e+00
2.725698762971823896e+00 1.187287366455143989e+00 -2.653286000476989592e+00
2.725217806382587593e+00 1.384626454409072505e+00 -2.573111478467435376e+00
2.728847314198148410e+00 1.124906710515412467e+00 -2.588196310829633973e+00
2.733732269891635092e+00 1.069696906074145470e+00 -2.662282240951132195e+00
2.730563623398876594e+00 1.150992533334996848e+00 -2.666220822770474896e+00
2.733249838276774479e+00 1.275398187836733976e+00 -2.635159441716804274e+00
2.728206755253377747e+00 1.272682263654464130e+00 -2.625160509779746576e+00
2.727418299350041764e+00 1.265970486513738003e+00 -2.607242671409791157e+00
2.734913893399135709e+00 1.238003384582091027e+00 -2.624900353781578488e+00
2.732029547369911882e+00 1.191140173317727369e+00 -2.658470462582003258e+00
2.727588700680853684e+00 1.271059384021345995e+00 -2.533206764727023774e+00
2.723568115736749284e+00 1.250154556546365425e+00 -2.606482516464040167e+00
2.732380963295604204e+00 1.231710485946535760e+00 -2.601895431846218187e+00
2.714985445860911284e+00 1.397922153327472161e+00 -2.497140190073103838e+00
2.729912589103823173e+00 9.917520390758216564e-01 -2.646290400311620772e+00
2.730978322360192223e+00 1.122436324350686299e+00 -2.628434537828827189e+00
2.722360709528455658e+00 1.230446074560711534e+00 -2.609028461921115927e+00
2.726202964979192345e+00 1.363929606317779486e+00 -2.555806748572100773e+00
2.723785706280222207e+00 1.375921328447141434e+00 -2.610031192411097933e+00
2.727745088144877705e+00 1.350551374778882208e+00 -2.582388855636416736e+00
2.726764722852838663e+00 1.225451544471636511e+00 -2.590987727128879925e+00
2.743052768228849914e+00 1.083816157443900696e+00 -2.680384979871435647e+00
2.727929186702797271e+00 1.285294690228957482e+00 -2.624953088349863073e+00
2.727895072678537147e+00 1.231228593438065344e+00 -2.627611723934069055e+00
2.730974437782205833e+00 9.625759691023902942e-01 -2.670477661165502781e+00
2.731452036450391141e+00 1.109532668421792989e+00 -2.661967224604923743e+00
2.726295575663824078e+00 1.232684851348789135e+00 -2.642486676381273547e+00
2.727666429137560744e+00 1.390133826260421257e+00 -2.562676272603726879e+00
2.727718306010892935e+00 1.148284730079424998e+00 -2.661677378677367756e+00
2.732825834974805801e+00 1.113917224167621622e+00 -2.609017106391781304e+00
2.730394015978304001e+00 1.060105304440433160e+00 -2.715328990289096467e+00
2.728594682881766431e+00 1.270611184495989976e+00 -2.588904829226340354e+00
2.731346102231111850e+00 1.071487727931510259e+00 -2.652726499587494402e+00
2.738019099592738925e+00 1.024879215696760548e+00 -2.620376651534303214e+00
2.735492082769010125e+00 9.172877591168325795e-01 -2.700757414068450046e+00
2.731475790365483824e+00 1.163752129740008856e+00 -2.597732745294431211e+00
2.731298205012819391e+00 1.202688187929539687e+00 -2.595743813256258470e+00
2.732737040904128278e+00 9.824351555448930240e-01 -2.669120009813403804e+00
2.723465088759698283e+00 1.120869616037877270e+00 -2.627220827685025739e+00
2.734038758437275618e+00 1.244980251807347837e+00 -2.624203546223597527e+00
2.731051366159749527e+00 1.157500038202386783e+00 -2.548432142255809829e+00
2.727068507477030668e+00 1.260866744125552552e+00 -2.591300935662267158e+00
2.730670471794217846e+00 1.218812389304951616e+00 -2.578083098651432259e+00
2.733039591066385832e+00 1.236771162890257791e+00 -2.659821093193572850e+00
2.729570532791580462e+00 1.096435026353317355e+00 -2.637101562395965715e+00
2.728769594739792304e+00 1.229107084241210845e+00 -2.633283851927638253e+00
2.728860080543038524e+00 9.483602395498568205e-01 -2.706828917812061697e+00
2.725632979301387149e+00 1.343936046349041735e+00 -2.583405618330743891e+00
2.723855807109798910e+00 1.277818829249353971e+00 -2.597909551488509550e+00
2.723920452401372927e+00 1.322336142493316657e+00 -2.584214053564864777e+00
2.724932456662478408e+00 1.156315996540846713e+00 -2.554129422577052111e+00
2.733121453394138367e+00 1.082748457575728906e+00 -2.612101425758216244e+00
2.724424566317708241e+00 1.168476786491336572e+00 -2.613599921037581097e+00
2.730488238742424301e+00 1.147467294593301990e+00 -2.531456473427205367e+00
2.730670471794217846e+00 1.218812389304951616e+00 -2.578083098651432259e+00
2.725254569975798624e+00 1.353643961023902165e+00 -2.546216920676790174e+00
2.732100508315538523e+00 1.361650871186775857e+00 -2.634342499524141346e+00
2.735838763737144408e+00 9.470850218588472424e-01 -2.686805661453371741e+00
2.727024051082242995e+00 1.409211794018632613e+00 -2.617134117320426334e+00
2.729169448426790989e+00 1.193103069534690253e+00 -2.622103858583835212e+00
2.733711629582391556e+00 1.243481497583152295e+00 -2.602783521699910452e+00
2.728430891978053552e+00 1.279022882310319353e+00 -2.642933890120724882e+00
2.728151515481454403e+00 1.170158735938405581e+00 -2.597939955780105947e+00
2.725729594002686440e+00 1.234512559775468921e+00 -2.573740272578834976e+00
2.726641472377635100e+00 1.143120310037244902e+00 -2.542548579405989884e+00
2.734534968806731747e+00 1.063568387497151546e+00 -2.628266415478494267e+00
2.731024596538853988e+00 1.297125709324822740e+00 -2.602715999807697855e+00
2.728036661514186889e+00 1.301267103066193531e+00 -2.591871174567175196e+00
2.733222837740443278e+00 9.468007812653247424e-01 -2.654374834084817891e+00
2.733297557733869176e+00 1.268479425828499707e+00 -2.540395150486664200e+00
2.736889811895967917e+00 1.209930262409784962e+00 -2.626454404493373751e+00
2.722859793116340299e+00 1.375579852270880643e+00 -2.563196046681984086e+00
2.727421411004239182e+00 1.366607947820562607e+00 -2.541419125837217408e+00
2.724929105248475203e+00 1.264304752234280294e+00 -2.632026968641520526e+00
2.728473321740620516e+00 9.517487516312150841e-01 -2.699221941859732965e+00
2.729711162218054099e+00 1.230068102576408418e+00 -2.579894842207882455e+00
2.731093181847348283e+00 1.185743805481729751e+00 -2.583193956227773924e+00
2.728999045687837466e+00 1.286561994909170226e+00 -2.660309557342987574e+00
2.730106690357454013e+00 1.120990328100664568e+00 -2.594581621247940006e+00
2.732645089076963352e+00 1.089805986154413375e+00 -2.631854902697378762e+00
2.728668567062285888e+00 1.287421801539087918e+00 -2.568782235480728815e+00
2.730263512292773420e+00 1.191582366711152918e+00 -2.641082236115314785e+00
2.733504614960442947e+00 1.221359908102259251e+00 -2.605176005191777833e+00
2.728158273116214616e+00 1.082542762905832401e+00 -2.666855479963338382e+00
2.732033740081980078e+00 1.189368059853465054e+00 -2.631245912179489110e+00
2.729153775354904443e+00 1.443130817187890713e+00 -2.569663154669347804e+00
2.725359732811023505e+00 1.182681824217772126e+00 -2.589818041237400337e+00
2.730249741949044129e+00 1.269588621959939712e+00 -2.635900311946089758e+00
2.733476132355061150e+00 1.081214666490528442e+00 -2.653545586706505865e+00
2.724955439421751002e+00 1.277734695590405867e+00 -2.568888750883116856e+00
2.728218692322810224e+00 1.432553945114430016e+00 -2.514046476019365706e+00
2.722838154621178841e+00 1.264667189198299013e+00 -2.567468956996995288e+00
2.728345790321073494e+00 1.089358762281777082e+00 -2.679291386341811076e+00
2.726046743233513148e+00 1.256032672512361836e+00 -2.569237509528095487e+00
2.722859793116340299e+00 1.375579852270880643e+00 -2.563196046681984086e+00
2.727287924696271570e+00 1.321559587567802563e+00 -2.603575624177924652e+00
2.729912589103823173e+00 9.917520390758216564e-01 -2.646290400311620772e+00
2.730371260886413243e+00 1.175584018778752959e+00 -2.601299298078057376e+00
2.735707969774313852e+00 1.069037625735093977e+00 -2.647904389213061371e+00
2.724723209258514522e+00 1.449968295502316318e+00 -2.544852328414869191e+00
2.730556433179968323e+00 1.170369527746196958e+00 -2.579651074501411401e+00
2.725707935274044313e+00 1.076441762996213303e+00 -2.699416195580568001e+00
2.731382614146156129e+00 1.194895130628817803e+00 -2.638129343976850727e+00
2.732177046144641075e+00 1.265033576333883580e+00 -2.636617557620626329e+00
2.727466631986794177e+00 1.147199314917797031e+00 -2.638612821955220511e+00
2.734992949165985898e+00 9.998027570447111101e-01 -2.689843686728432104e+00
2.727797926878001267e+00 1.367237249311829661e+00 -2.540019627082148901e+00
2.725672569641899745e+00 1.418833719801498194e+00 -2.567763931655967724e+00
2.729912589103823173e+00 9.917520390758216564e-01 -2.646290400311620772e+00
2.732666791362647452e+00 1.230593332088306235e+00 -2.632540250422121808e+00
2.733298451986721389e+00 1.121718107862460290e+00 -2.667262067980239237e+00
2.727972492256163228e+00 1.134464626385589536e+00 -2.580669544160975271e+00
2.726289704146783066e+00 1.290284335214360256e+00 -2.642717333201394680e+00
2.728330023375562963e+00 1.199384732521014296e+00 -2.601090628551522954e+00
2.735492082769010125e+00 9.172877591168325795e-01 -2.700757414068450046e+00
2.730452592137075474e+00 1.119200980665953971e+00 -2.650646966178541675e+00
2.736683469451705264e+00 9.808166636314492592e-01 -2.671755370466712520e+00
2.726861266295942166e+00 1.433322938819098447e+00 -2.570472126828912351e+00
2.727117947123692154e+00 1.097990967140948460e+00 -2.643769810537075493e+00
2.729492986705128743e+00 1.195409514980551258e+00 -2.635004134253488672e+00
2.730181148719564632e+00 1.134812930064933223e+00 -2.526522030493194571e+00
2.727766253524113615e+00 1.194124075687886810e+00 -2.641985655013423084e+00
2.730578722511750378e+00 1.069402185682734263e+00 -2.541453108995527010e+00
2.726360380025423247e+00 1.365218883759114155e+00 -2.577580733690219894e+00
2.719892040004464384e+00 1.164556225623024188e+00 -2.547068893372507858e+00
2.720695962647962318e+00 1.221035034668246366e+00 -2.568547850266286403e+00
2.719478880573444890e+00 1.344207076118982158e+00 -2.597736319338369348e+00
2.735957522395988661e+00 1.163930417854297072e+00 -2.659265758303740235e+00
2.731790657181964121e+00 1.241296407854685313e+00 -2.581566651287698910e+00
2.728415039538311770e+00 1.243755626355793620e+00 -2.566746227614294718e+00
2.731898513171580500e+00 1.167155079917407745e+00 -2.597454224744375040e+00
2.728265332828014866e+00 1.033974197613418911e+00 -2.682398777460325512e+00
2.726721874597872297e+00 1.257948631904337589e+00 -2.634360201774988752e+00
2.733100822183158751e+00 1.197136861409966890e+00 -2.666028201048364465e+00
2.730920199749551358e+00 1.160155214413544744e+00 -2.599735756742732384e+00
2.729624883041525507e+00 1.348129585481863124e+00 -2.583890564999377304e+00
2.728067065704308014e+00 1.212992767303996855e+00 -2.611629166262842361e+00
2.730186317531934748e+00 1.319841199463374304e+00 -2.644667015393785903e+00
2.731662346016350273e+00 1.091157601894915841e+00 -2.721953739363192959e+00
2.727344455735046580e+00 1.309872306962920341e+00 -2.615114148137487327e+00
2.733564054032985524e+00 1.226642226552232984e+00 -2.602310072729000723e+00
2.731926616454827261e+00 1.156290808504249146e+00 -2.602120286047489017e+00
2.735707720936964016e+00 9.457689501208219607e-01 -2.657171615310480739e+00
2.729030179485189223e+00 1.236322936420540586e+00 -2.618535765704571361e+00
2.733741009228924934e+00 1.209386789560146891e+00 -2.571141667750062254e+00
2.726122374059183784e+00 1.291420044153799740e+00 -2.586764376240344276e+00
2.734165833949774083e+00 1.266479503774980309e+00 -2.639363616767703924e+00
2.733732269891635092e+00 1.069696906074145470e+00 -2.662282240951132195e+00
2.723222348649243507e+00 1.360882830526392251e+00 -2.575710362724966451e+00
2.724273142888772092e+00 1.064381767143173230e+00 -2.576955435006772710e+00
2.737473438805055892e+00 1.045754850494063692e+00 -2.672162266871108471e+00
2.727288439157745437e+00 1.382687866384948228e+00 -2.575182423305548696e+00
2.733140391682800541e+00 1.192965736774742380e+00 -2.616806372331483388e+00
2.729790847415982213e+00 1.017894280447002586e+00 -2.671772633256068730e+00
2.725333716377597693e+00 1.323291290582576440e+00 -2.625065613811128351e+00
2.732813420895983558e+00 1.200583290809617010e+00 -2.622433998029856994e+00
2.731051366159749527e+00 1.157500038202386783e+00 -2.548432142255809829e+00
2.724616014259058527e+00 1.238831375626315623e+00 -2.553962896998700494e+00
2.730662530333192173e+00 1.231107119933843919e+00 -2.658427085945099577e+00
2.722469677062869131e+00 1.309040277830633148e+00 -2.607093676286188710e+00
2.734698073706878674e+00 1.071540578886659656e+00 -2.651446209135116305e+00
2.726081309553687770e+00 1.355981683081616485e+00 -2.628627233408579400e+00
2.730701681064000574e+00 1.134080846496571926e+00 -2.629210698880165786e+00
2.734147428930422841e+00 1.054942801572170019e+00 -2.634169213663025033e+00
2.731491354994168841e+00 9.251191567255945269e-01 -2.670720451661114048e+00
2.724835079925678194e+00 1.238907480506849179e+00 -2.609195006834021058e+00
2.731933306336399525e+00 1.163179047976709457e+00 -2.631131332494497599e+00
2.728282772256123589e+00 1.318747292883067024e+00 -2.577301595898994435e+00
2.726117094815197817e+00 1.119437997673801366e+00 -2.622059927052963424e+00
2.732814894576491849e+00 9.969121787215264874e-01 -2.639605150609477313e+00
2.727936138479837069e+00 1.217439280820426406e+00 -2.591921738648517604e+00
2.727484140839209648e+00 1.200264855871233882e+00 -2.626651827430434238e+00
2.732679897657854795e+00 1.183499515241428268e+00 -2.658449964362493034e+00
2.728265332828014866e+00 1.033974197613418911e+00 -2.682398777460325512e+00
2.735788925110016923e+00 1.090515740145973966e+00 -2.608604311414661758e+00
2.737370835317700202e+00 1.150376246443052697e+00 -2.613936127049816704e+00
2.731156370560043456e+00 1.359819992652614440e+00 -2.551631453169739494e+00
2.730961720245736579e+00 1.024423731879606558e+00 -2.570553067628907229e+00
2.724861496444168640e+00 1.355582583314504763e+00 -2.547606570338954768e+00
2.722838154621178841e+00 1.264667189198299013e+00 -2.567468956996995288e+00
2.728233892231716862e+00 1.217620702766704310e+00 -2.611822872893431402e+00
2.732100508315538523e+00 1.361650871186775857e+00 -2.634342499524141346e+00
2.732923292858035147e+00 1.162626433961747363e+00 -2.605496067017956996e+00
2.733635689924598378e+00 1.214784362341157165e+00 -2.635623023291888245e+00
2.731952045864370682e+00 1.062032530487911242e+00 -2.567099916615101840e+00
2.733298451986721389e+00 1.121718107862460290e+00 -2.667262067980239237e+00
2.728521565155901829e+00 1.305030643231854359e+00 -2.615374863943814354e+00
2.732825834974805801e+00 1.113917224167621622e+00 -2.609017106391781304e+00
2.722469677062869131e+00 1.309040277830633148e+00 -2.607093676286188710e+00
2.731907036127504185e+00 9.436975144435855167e-01 -2.669820085887671723e+00
2.728451400002158245e+00 1.299864979509594676e+00 -2.632643210595593253e+00
2.735788925110016923e+00 1.090515740145973966e+00 -2.608604311414661758e+00
2.734009350852652620e+00 1.156254456195076497e+00 -2.628459593784581827e+00
2.734619309229664896e+00 9.902644522936938642e-01 -2.687123343110121354e+00
2.730107087614494610e+00 1.145454675433424052e+00 -2.642094770311821605e+00
2.731864893538423100e+00 1.236249371783730178e+00 -2.600864377785464754e+00
2.732501561724640649e+00 1.363433365465371416e+00 -2.560247718452018262e+00
2.729851439271647529e+00 1.203143690322256765e+00 -2.568532179558130402e+00
2.733851660741866585e+00 1.055841510136759309e+00 -2.682781306778601049e+00
2.730350332933566992e+00 1.151067743179011948e+00 -2.641997014047753112e+00
2.735202756816601521e+00 1.250483000083820739e+00 -2.637691744467409727e+00
2.738045216136754778e+00 9.894856919249500615e-01 -2.644841561122552420e+00
2.732244907929393118e+00 1.111648636393376188e+00 -2.667107410834614889e+00
2.727588700680853684e+00 1.271059384021345995e+00 -2.533206764727023774e+00
2.732269699411788988e+00 1.112254026186860534e+00 -2.600303874909794644e+00
2.727905130827124935e+00 1.276348680342332287e+00 -2.629878718417540284e+00
2.726218177998775527e+00 1.276209340490173316e+00 -2.592620602538180385e+00
2.733711629582391556e+00 1.243481497583152295e+00 -2.602783521699910452e+00
2.730983940567762502e+00 1.242581594449774673e+00 -2.606875938826654249e+00
2.727990070222365837e+00 1.070813576785387689e+00 -2.641243690084592366e+00
2.729283904870220212e+00 1.001279423883639108e+00 -2.612068947313137102e+00
2.735957522395988661e+00 1.163930417854297072e+00 -2.659265758303740235e+00
2.721563730037087403e+00 1.119464728138516385e+00 -2.595606422539530556e+00
2.733235801934287945e+00 1.100872837888033695e+00 -2.658469069422148223e+00
2.724370209030544832e+00 1.271172774012123918e+00 -2.585643851711839858e+00
2.723816182912126571e+00 1.518630527300861344e+00 -2.526853924354901082e+00
2.736545209861067196e+00 1.011694432077233863e+00 -2.701483388167778443e+00
2.737543646431916500e+00 1.026824520938332874e+00 -2.646011263643559985e+00
2.728540430440771658e+00 1.402005128469565154e+00 -2.625765707039412256e+00
2.729239367406427696e+00 1.100358206740779998e+00 -2.534829551343760201e+00
2.730683151490178595e+00 1.318289812562690955e+00 -2.580542365646509850e+00
2.729819434592383409e+00 1.281690215155915080e+00 -2.621133306727621459e+00
2.728265332828014866e+00 1.033974197613418911e+00 -2.682398777460325512e+00
2.729195728345450433e+00 1.369695953231818697e+00 -2.523876527240030754e+00
2.736779187263089330e+00 1.074642745106354269e+00 -2.610322419397506977e+00
2.726514626990361734e+00 1.179383332033973053e+00 -2.600606462184750001e+00
2.729947859358984097e+00 1.215957289898520033e+00 -2.663233293124224410e+00
2.731267597186070262e+00 1.156890292713491419e+00 -2.627806498424209991e+00
2.733246369857342373e+00 1.305657448644617524e+00 -2.614326781355321927e+00
2.728486480271832271e+00 1.114173662287983868e+00 -2.651148055178559559e+00
2.724974030098547662e+00 1.419037188368272862e+00 -2.585040029450878407e+00
2.727175055888998223e+00 1.297652848079642096e+00 -2.604828814407147419e+00
2.731567140108188685e+00 8.202664810360715819e-01 -2.638409150074506826e+00
2.727575920599252690e+00 1.314162937017651522e+00 -2.541287105360650500e+00
2.729408892096159445e+00 1.400635498703630688e+00 -2.557393845713614944e+00
2.735457598840003168e+00 1.143382030126866900e+00 -2.650658419728422643e+00
2.731790657181964121e+00 1.241296407854685313e+00 -2.581566651287698910e+00
2.727808334945359903e+00 1.303563662478107066e+00 -2.603746393315110375e+00
2.733521103816073605e+00 1.391162469700881310e+00 -2.607769885667392984e+00
2.726340414774072851e+00 1.356880257626963404e+00 -2.604156626259957363e+00
2.727766253524113615e+00 1.194124075687886810e+00 -2.641985655013423084e+00
2.731863816603245176e+00 1.137442741559772985e+00 -2.613966168748805607e+00
2.729565609234259504e+00 1.229550983196758152e+00 -2.644496605188312088e+00
2.731473396074246107e+00 1.236441380568023218e+00 -2.606490826315191356e+00
2.728246336980914677e+00 1.157987488115335584e+00 -2.610271115546193066e+00
2.733504614960442947e+00 1.221359908102259251e+00 -2.605176005191777833e+00
2.725600564487112187e+00 1.311850673048728488e+00 -2.577019703717329691e+00
2.734541426664460761e+00 8.998860924696003849e-01 -2.663393291479239089e+00
2.730635060919683443e+00 1.233487532468713788e+00 -2.593382614768491301e+00
2.721915402481666746e+00 1.497468518172808682e+00 -2.534730881329282148e+00
2.729976390408068720e+00 1.186898826964330800e+00 -2.628879855122974618e+00
2.724723209258514522e+00 1.449968295502316318e+00 -2.544852328414869191e+00
2.729725990583275586e+00 1.221925849468955771e+00 -2.633622908424294806e+00
2.727770669513081891e+00 1.524743279243258920e+00 -2.576691289447970767e+00
2.732830649210877372e+00 1.176557660643159586e+00 -2.655980034290173819e+00
2.725643904590184352e+00 1.314464129074837562e+00 -2.599894751864548326e+00
2.729512047617291159e+00 1.330986069041660169e+00 -2.590901448671749208e+00
2.734187520238047675e+00 1.067762425852641028e+00 -2.649730831966153666e+00
2.732362492457207193e+00 1.054285656972682395e+00 -2.662003753531351435e+00
2.720947896269995780e+00 1.390543317050032091e+00 -2.541770962823632019e+00
2.722793861981762209e+00 1.529416200289801742e+00 -2.489914591725694848e+00
2.725142930265636476e+00 1.146241840876325746e+00 -2.548722921230028859e+00
2.728101971920762203e+00 1.301210623720229886e+00 -2.605829375884701093e+00
2.733140391682800541e+00 1.192965736774742380e+00 -2.616806372331483388e+00
2.737679799585325036e+00 9.285064958491271447e-01 -2.701790645465401042e+00
2.734739387352876250e+00 1.196384682621399298e+00 -2.639561184510641922e+00
2.731497105912353174e+00 1.070836201775227314e+00 -2.629801539137353927e+00
2.724059511596095273e+00 1.327197786754140019e+00 -2.527186926257206423e+00
2.729050067417459591e+00 1.418921992771409402e+00 -2.543747193831165099e+00
2.728070681990909740e+00 1.080044915508364234e+00 -2.645117827740076422e+00
2.731927823816702627e+00 1.212491743334187966e+00 -2.639979747744711780e+00
2.734225828153745930e+00 1.032625948957292650e+00 -2.656456950562704478e+00
2.725822641585363471e+00 1.135014730381410430e+00 -2.638596462831715783e+00
2.729422796987566624e+00 1.148958614981923532e+00 -2.646370534044548251e+00
2.727666429137560744e+00 1.390133826260421257e+00 -2.562676272603726879e+00
2.729713491989657292e+00 1.265446764866857698e+00 -2.603969514009479624e+00
2.734302037042128486e+00 9.213465680218341225e-01 -2.749657155037362521e+00
2.725729594002686440e+00 1.234512559775468921e+00 -2.573740272578834976e+00
2.737630566019651379e+00 9.178857476884262345e-01 -2.707428354092822786e+00
2.733408273173538738e+00 1.282586241257136273e+00 -2.625982677031136525e+00
2.724411346609028506e+00 1.211727827793201095e+00 -2.633488973911908282e+00
2.731386800160414019e+00 1.153104556031703032e+00 -2.630531364850327236e+00
2.719934874726284590e+00 1.426438055264447557e+00 -2.551521173526278830e+00
2.734795961886179683e+00 1.319522184481565219e+00 -2.594820748678507094e+00
