weight logl Tcmb TR Beta
1.241135217271940386e-23 -6.027921640195143738e+01 2.704501381282845562e-01 7.678869915739452989e-02 4.040446465759959249e-01
1.406117836087732212e-23 -6.015107692789510452e+01 2.725374259374529484e-01 2.207800930304168463e-02 3.602835551952787152e-01
1.492273454055105454e-23 -6.008827542870355387e+01 2.705643956685139795e-01 6.709443016247884639e-02 4.164232127378609816e-01
1.497320766441132051e-23 -6.008156550523171546e+01 2.721495873139117005e-01 1.590753619109069872e-02 4.570808943625065957e-01
1.660080714198513060e-23 -5.997504330302494679e+01 2.713115517034829782e-01 5.109168333300961873e-02 4.056014698403753727e-01
1.734554778312040676e-23 -5.992782542534470736e+01 2.706433323249273770e-01 1.868904801064452670e-02 4.528035474855641729e-01
1.737493342077331305e-23 -5.992279939400428646e+01 2.711990376028818317e-01 2.469531143999345313e-01 3.774567405852333191e-01
1.742894335075569179e-23 -5.991636238496882072e+01 2.769920195930201112e-01 6.711873677520094339e-02 3.606306361991210019e-01
1.814794333294984775e-23 -5.987260404758196586e+01 2.705304106331388181e-01 7.921183415884690271e-02 3.794845949843367316e-01
1.982763333062772294e-23 -5.978075136606668138e+01 2.717543514880609301e-01 6.175422322748560372e-02 4.192239046899759458e-01
2.108834640775842808e-23 -5.971577403525980543e+01 2.713953523744211949e-01 3.780110055519828038e-02 4.196073849560794655e-01
2.761600356140135135e-23 -5.944276584302066624e+01 2.691884558102454750e-01 2.266998977519604219e-01 3.743956553179110802e-01
2.794218349619092065e-23 -5.942769045330459932e+01 3.826594971208419071e-02 2.424621534266968581e-01 4.993898142682795527e-01
3.019445261799130432e-23 -5.934683640085442136e+01 2.712962647764784463e-01 4.766725994293301294e-02 4.112643518667585263e-01
3.083157073112993644e-23 -5.932262209814380327e+01 2.719275235523920808e-01 1.454490882212432501e-01 3.929615347391005598e-01
3.083608243179579757e-23 -5.931914244172397588e+01 2.702113286960545202e-01 1.261742127994995577e-02 4.733126126911951781e-01
3.345556341652324362e-23 -5.923427652709760594e+01 2.767477816416186176e-01 3.304646436497704620e-02 3.461099816360105885e-01
3.705294178080230208e-23 -5.912881353800158024e+01 2.684165816761831524e-01 3.082505754295568334e-02 4.570110803841887503e-01
4.022324464897441931e-23 -5.904338289993374644e+01 2.655512261895230375e-01 2.400510714057126072e-02 4.731939617837801482e-01
4.543343181717874594e-23 -5.891824640252833234e+01 2.711778721897780686e-01 3.739073570582099326e-02 4.394885710717053584e-01
4.754612199425707375e-23 -5.886946105759504633e+01 2.737718115700886745e-01 1.430106065785370639e-01 3.610204014594294297e-01
5.025755986819965874e-23 -5.881066697278811262e+01 2.744831048908163984e-01 2.153039293259315090e-02 3.742652103468595559e-01
5.157662189795453896e-23 -5.878142611438663323e+01 2.733059726234688958e-01 5.404249293364976614e-02 4.121023655913093053e-01
5.233656461534952005e-23 -5.876346602786674111e+01 2.688284338719133526e-01 2.070476573027061062e-01 3.789743240484062525e-01
5.561361495299688523e-23 -5.869939990901454507e+01 2.588617718755319430e-01 2.439780085288534295e-02 4.899090527315806964e-01
5.780224234226082627e-23 -5.865746705044188758e+01 2.735681698437891773e-01 2.054270777074220788e-01 3.779562486957436240e-01
6.417967865367948381e-23 -5.854947465816821506e+01 2.737469835060443724e-01 5.395945047753956947e-02 4.071153268756576571e-01
6.425980146403339977e-23 -5.854489368944000915e+01 2.714455655326326045e-01 1.939750046294198838e-02 4.466465690407869782e-01
6.448127730275140840e-23 -5.853811971292849847e+01 2.736119262418026388e-01 9.529793282554985256e-02 3.962940887466191442e-01
7.764254401178422163e-23 -5.834904576235226870e+01 2.742679206876288411e-01 1.921233612899953813e-01 3.682213663134466519e-01
7.877311915151656341e-23 -5.833125614240207568e+01 2.695786763019416554e-01 3.288506731208695744e-02 4.499916927313223347e-01
9.723719938497017212e-23 -5.811734127224290347e+01 2.720455517935377876e-01 4.598986085394239642e-02 3.945004432501448832e-01
9.784459917783208659e-23 -5.810778078947669201e+01 2.719345086724908600e-01 3.383724208767550923e-02 4.192111807854760896e-01
1.005264436558667499e-22 -5.807740713970706992e+01 2.727887862587629053e-01 2.693304560829246075e-02 4.342071408707922631e-01
1.051070874853804101e-22 -5.802951490897094544e+01 2.735882437814183277e-01 3.042601588007047553e-02 4.123794454961880462e-01
1.141959879051415858e-22 -5.794324512245757575e+01 2.719372102130656610e-01 2.128479555464159179e-02 3.461476676993837098e-01
1.224145739338572437e-22 -5.787041452247259343e+01 2.766831783581885640e-01 7.665703815376512242e-02 3.672295237948933755e-01
1.278183997266115851e-22 -5.782388411581448651e+01 2.734736206127132974e-01 3.471515012153976454e-02 3.424557590010947061e-01
1.286912610992272334e-22 -5.781374507591340972e+01 2.712514682837502411e-01 4.934345157931940840e-02 4.270647639368397863e-01
1.380775863016308516e-22 -5.774001220680182200e+01 2.738381976748641700e-01 3.473145465254860731e-02 4.073542820744631698e-01
1.428447529911932394e-22 -5.770273622311251671e+01 2.711424191335546352e-01 1.240656650314388293e-01 3.978510817823805445e-01
1.513343456199019266e-22 -5.764166968841401939e+01 2.731580193738097906e-01 4.413421384847246443e-02 4.172876188537507636e-01
1.542794460774239591e-22 -5.761906241058815681e+01 2.759934906578441760e-01 3.164992169660750532e-02 3.656032765058822021e-01
1.594104518921614392e-22 -5.758301228579572495e+01 2.727309749906928760e-01 3.439852225996167800e-02 4.283167237758785384e-01
1.818384408100581789e-22 -5.744804268189138696e+01 2.639343417150078475e-01 1.951924930196743957e-02 4.841401670142645441e-01
1.847955238597219763e-22 -5.742857801617390834e+01 2.724818218256556124e-01 4.557978452646749279e-02 4.226740268241464538e-01
1.938940649930723290e-22 -5.737718266703320324e+01 2.713098336549639167e-01 4.977530916064121236e-02 3.643291216378088393e-01
1.952511495851855289e-22 -5.736687461042048852e+01 2.705926261286488166e-01 1.098236538194112544e-01 4.001142711530148999e-01
2.093380539808236264e-22 -5.729387752514022480e+01 2.696614625710078150e-01 2.313976849323188534e-01 3.799841064246426425e-01
2.125517993840474251e-22 -5.727530889974984518e+01 2.741299844243340611e-01 3.545567772680927043e-02 3.974058765952740435e-01
2.468770983757199583e-22 -5.712227065151416383e+01 2.748098439314384245e-01 6.930147021332405677e-02 3.899516361094393924e-01
2.468971520443098957e-22 -5.711885609212019688e+01 2.733628920207641366e-01 1.624308718330534640e-02 3.592336758822231579e-01
2.656607280616492284e-22 -5.704227458393904016e+01 2.742270794001459011e-01 7.729036194841598650e-02 3.947864084006162955e-01
2.653504289123342222e-22 -5.704010996120834420e+01 2.734035790453813730e-01 3.900050653101677645e-02 3.440587441823624859e-01
2.736859648105411025e-22 -5.700584661828263933e+01 2.734610516352207199e-01 5.551323677133128409e-02 4.081140705059548845e-01
2.898761132911222841e-22 -5.694504098405785442e+01 2.681064942640037918e-01 1.709144885064019237e-02 4.760479604262703446e-01
2.947738054424619128e-22 -5.692495298586708685e+01 2.721025499118348012e-01 5.198970966757962553e-02 4.206165868771813976e-01
3.053892742537896866e-22 -5.688624068170362591e+01 2.748867713189760975e-01 7.147255459712509307e-03 3.463834421256716256e-01
3.111334527599907075e-22 -5.686427269152499520e+01 2.693330965421341650e-01 1.860657869440690004e-01 3.849748792592262436e-01
4.027501018755750041e-22 -5.660284501187621942e+01 2.710446800658835032e-01 1.002706444117867357e-01 4.027700260222577544e-01
4.207084590196712755e-22 -5.655588785614416736e+01 2.705309083866875852e-01 3.124701474785557265e-02 4.444115505148677481e-01
4.208550843254639804e-22 -5.655220606354489377e+01 2.716390792973830681e-01 5.991696873146779012e-02 4.175088128107676821e-01
4.787545489633927175e-22 -5.641997324468224662e+01 2.703827277948538388e-01 2.108900354178950276e-01 3.839477327299826159e-01
6.132520061699971127e-22 -5.616905199904277168e+01 2.745482541700093870e-01 2.806158127357263887e-02 3.778288525368672657e-01
6.202683183278540387e-22 -5.615434246429939691e+01 2.728492220441700589e-01 5.666290006641989951e-02 4.123267937496445379e-01
6.452638866219008825e-22 -5.611150192721125762e+01 2.758465495853840710e-01 9.260296551554442201e-03 3.436623859430434358e-01
9.242090439408501561e-22 -5.574888966946490143e+01 2.690771252969915706e-01 1.630734921091478440e-01 3.735310225766100278e-01
1.499319435601345333e-21 -5.526172804568265207e+01 2.713636758701218898e-01 2.246209402785284692e-01 3.698925703327926029e-01
1.595485122640689382e-21 -5.519622816578328184e+01 2.752736808923448297e-01 4.413877513682326614e-02 3.791114007300169231e-01
1.833241876003128307e-21 -5.505398675805819408e+01 2.709304561928018162e-01 7.645409347055179272e-02 3.875252923532781502e-01
1.920913554033085920e-21 -5.500393845896383738e+01 2.692847906010073511e-01 2.141419988684113151e-01 3.805385601117088901e-01
2.183434216315807678e-21 -5.487250704204326723e+01 2.748704850923745502e-01 1.795641890392329632e-01 3.727487130338086874e-01
2.293005002873436304e-21 -5.482020948889167755e+01 2.719033433371691455e-01 4.752815750028216435e-02 4.097451693020518482e-01
2.469826143128865757e-21 -5.474259158046900353e+01 2.745906300691692836e-01 2.772351294604027960e-03 3.292368635902288565e-01
2.897786820077633581e-21 -5.457945872775810159e+01 2.705988606684958109e-01 9.782186132892689567e-02 3.988980955586659549e-01
3.060317798017468391e-21 -5.452155390843475402e+01 2.724034325401802348e-01 7.342581904052930541e-02 4.070273521269540673e-01
3.121395421649796195e-21 -5.449845918887089624e+01 2.753984007673024315e-01 2.912909038254704597e-02 3.683802455836404643e-01
4.042548641122653608e-21 -5.423653066306825821e+01 2.724194354298075105e-01 1.104878048680936892e-01 3.968960433064783189e-01
4.658248383393872098e-21 -5.409143318048388238e+01 2.728813280432866861e-01 1.014095752289740637e-01 3.970078571380725729e-01
4.729988451694796712e-21 -5.407281658023565285e+01 2.738597182000906405e-01 2.472138299981151144e-02 3.709388642175220352e-01
4.762189375102120062e-21 -5.406269849265100191e+01 2.710469777415931425e-01 6.933341866399075903e-02 3.753944374881277302e-01
4.854883332391991196e-21 -5.404008760351643303e+01 2.759463520086123944e-01 4.276114778044148856e-02 3.688234960295398990e-01
4.868901777939754956e-21 -5.403387093718043133e+01 2.736199879516614253e-01 3.993615222681733135e-02 3.983227440621647797e-01
7.172738138190026597e-21 -5.364311853801866903e+01 2.732756975449339709e-01 4.876833732187395298e-02 4.070284359649871675e-01
7.208205714003416637e-21 -5.363485261499029377e+01 2.760992249893597927e-01 1.071649803173511384e-01 3.724798157304792245e-01
8.124996630499416451e-21 -5.351179402772640259e+01 2.724818512072848531e-01 1.307903407312473176e-02 3.407181336651626813e-01
8.277772292292508582e-21 -5.348983212252802133e+01 2.715960729992625833e-01 1.126374102737021099e-01 3.592528245745134075e-01
8.716591132817594067e-21 -5.343484443821354546e+01 2.737746010091018367e-01 1.954284635864367292e-01 3.681879504372836953e-01
9.463008272507390729e-21 -5.334934900951363090e+01 2.716368396011848985e-01 5.928376901354515116e-02 4.098465875227651489e-01
1.181008742889318015e-20 -5.312445197476460379e+01 2.748558131317502817e-01 6.219109037998669237e-02 3.865167166774160501e-01
1.208359063002107168e-20 -5.309822428864283239e+01 2.744605336428565523e-01 1.063852601406711784e-02 3.509801749601560994e-01
1.295272426756651264e-20 -5.302543320706122643e+01 2.699820349233659766e-01 1.313709688321741953e-01 3.905686585071007633e-01
1.312850612797969182e-20 -5.300862010153679194e+01 2.732182731759094652e-01 5.749071622232412859e-02 4.050822996495738182e-01
1.352823963307540628e-20 -5.297529334926996825e+01 2.713767395050171727e-01 1.913425074273695792e-01 3.853809376999723368e-01
1.355545847225538872e-20 -5.296995003574576089e+01 2.695260339907101232e-01 1.325835303334195192e-01 3.721380283292914370e-01
1.727322547372719392e-20 -5.272424836573907925e+01 2.699764321210275653e-01 1.158960085270215740e-01 3.858608996922356926e-01
1.747975242907070195e-20 -5.270902946753724194e+01 2.719871461951638980e-01 5.523619699465838473e-02 3.866356742318998729e-01
1.839387909854122229e-20 -5.265472138965023419e+01 2.709343363924940351e-01 1.890906482345290351e-01 3.860364443210349550e-01
1.998481998037768199e-20 -5.256843302351521885e+01 2.710333179015935179e-01 1.201171399746340795e-01 3.963564638948113283e-01
2.142647170848495578e-20 -5.249544552126513963e+01 2.698394595705608245e-01 1.405064735705631174e-01 3.888389501539576965e-01
2.713085264569670391e-20 -5.225606778690782761e+01 2.729212623901780543e-01 4.502840026014867658e-02 3.990787825933280741e-01
3.085895934902807173e-20 -5.212397888321222439e+01 2.699350886488600110e-01 1.999113295243914179e-01 3.838803343223741726e-01
3.526493235587930484e-20 -5.198718362207529253e+01 2.727514647622442112e-01 9.587472679086717076e-03 3.369542796130426954e-01
3.660545231195288469e-20 -5.194654214165006323e+01 2.731114877290319320e-01 2.189989832451136875e-01 3.747869398664261942e-01
3.861194734948646763e-20 -5.188984426249459858e+01 2.765168169027291123e-01 5.966292444171517051e-02 3.642846791944073237e-01
4.497132783265697843e-20 -5.173404754714388787e+01 2.731242009907139945e-01 4.612572975741546788e-02 4.000522420481463781e-01
4.564898485242347548e-20 -5.171575797206551783e+01 2.741169381351277745e-01 2.344455292578095928e-02 3.669917581031851284e-01
4.554923796341976391e-20 -5.171461211400743707e+01 2.727802885791513199e-01 3.768103655413854169e-02 3.452521676409911477e-01
5.410402006407469914e-20 -5.153916418345239236e+01 2.739915797120305863e-01 3.348538722947180801e-02 3.784031338620434393e-01
5.765133649201351864e-20 -5.147232591192566531e+01 2.747150671147150502e-01 4.705733917361543117e-02 3.468522955734156810e-01
6.665924476968183378e-20 -5.132381226467333590e+01 2.717753797839791985e-01 6.036655258707093047e-02 3.835523505853622450e-01
7.449537969823061545e-20 -5.120933556857874436e+01 2.741475968115816286e-01 1.928163572558403704e-01 3.748446697704817532e-01
8.657825990393488632e-20 -5.105569059755212180e+01 2.759549853187650559e-01 1.746422217577181524e-02 3.500344526428449399e-01
8.638506265995705360e-20 -5.105459123291760903e+01 2.705519592523969452e-01 1.583450621719886542e-01 3.896727276640734594e-01
8.792966287358775942e-20 -5.103353546521586992e+01 2.735261228135925093e-01 1.754837305973034889e-01 3.814184823338727659e-01
9.748215938515767551e-20 -5.092706996063859748e+01 2.711312715869261813e-01 6.243148601828285571e-02 3.592116536305997032e-01
1.029585179801150735e-19 -5.086907983884925954e+01 2.764256561755386588e-01 3.915354551010531703e-02 3.586923268732010173e-01
1.044958756423959251e-19 -5.085092507147855656e+01 2.712747467401918078e-01 2.304431203926868843e-01 3.787512240239310768e-01
1.152151076990367308e-19 -5.074993845835025752e+01 2.700846809030892914e-01 1.217961324815279578e-01 3.660139653557354378e-01
1.203405970391142501e-19 -5.070307997685208079e+01 2.700437619927666399e-01 2.317355296181370372e-01 3.780837555903525660e-01
1.214047503828685916e-19 -5.069094266670068549e+01 2.712595695658762684e-01 6.264938596940579363e-02 3.569857266487386216e-01
1.323223578992919307e-19 -5.060149829044350867e+01 2.720935551585677015e-01 6.311079021345318563e-02 4.051038868427362383e-01
1.429935080701881830e-19 -5.052060677678219491e+01 2.735790786461745339e-01 2.055449360301007111e-01 3.754204969420875115e-01
1.526168170385113186e-19 -5.045214235839141281e+01 2.733474600373294594e-01 2.026201472751669452e-02 3.582269341496596704e-01
1.528332928388013273e-19 -5.044739160316473203e+01 2.762692587273964384e-01 5.966631950993046829e-02 3.670729253471744502e-01
1.620380913702854250e-19 -5.038557456839245674e+01 2.752767714412520661e-01 1.606419442556809019e-01 3.698138284575833712e-01
1.632636249316851180e-19 -5.037470644936277608e+01 2.755995420181382993e-01 2.032324431892135186e-03 3.115901782976698287e-01
1.786298701474886011e-19 -5.028142344070943182e+01 2.692008969135042395e-01 1.689327477347288831e-01 3.748313394931312992e-01
1.934101393428735780e-19 -5.019859299945731834e+01 2.710922905689132634e-01 8.360297968362906396e-02 3.945376001244499387e-01
2.079490881838151986e-19 -5.012277939317405639e+01 2.727747330411823823e-01 2.182428581385474908e-01 3.766705687999484242e-01
2.295904971870542092e-19 -5.002044206620357158e+01 2.751601924441084979e-01 5.857038875271867312e-02 3.799259606131222267e-01
2.321916817402922600e-19 -5.000584276296411446e+01 2.713222138395597893e-01 5.528699238469805821e-02 3.598922855314103941e-01
2.741473990119447244e-19 -4.983640676022588423e+01 2.760971514252846815e-01 1.472253217023045124e-02 3.357876121460686702e-01
2.772715087109033870e-19 -4.982174213925403450e+01 2.747618011092526902e-01 3.021853605587321301e-02 3.699632762081398463e-01
2.794380773031759398e-19 -4.981062528796153543e+01 2.745954155396206353e-01 3.574424483335394975e-02 3.754835103040846667e-01
2.970443437499293262e-19 -4.974619124135460879e+01 2.747325072460942152e-01 1.786090838214317578e-01 3.716488935665896443e-01
2.965363807145244123e-19 -4.974456942976875951e+01 2.711646695342735947e-01 1.760510642257273883e-01 3.657766000725567457e-01
2.967839507187585755e-19 -4.974040157246756166e+01 2.699441172146199164e-01 2.053064745952037917e-01 3.824435436439230784e-01
3.075452027723118250e-19 -4.970145059723909498e+01 2.725912112819274258e-01 1.748165201838078053e-01 3.845125279362111015e-01
3.202854468752513002e-19 -4.965752672157012171e+01 2.722075849717764395e-01 6.395588728642548348e-02 4.031591378123459135e-01
3.283414324669285271e-19 -4.962935198828928662e+01 2.745541941305226219e-01 1.193602434070714507e-01 3.832349643419219465e-01
3.979697863419971303e-19 -4.943369658587839410e+01 2.696304726437964705e-01 1.525870280950695212e-01 3.846792090906980266e-01
4.852027808171160131e-19 -4.923217243290072531e+01 2.746852920444400881e-01 1.467740999880007280e-02 3.324178364914163186e-01
5.023077928991716972e-19 -4.919419294283338218e+01 2.721731843689967345e-01 6.213377509843085594e-02 4.000205174702244904e-01
5.237879462262334183e-19 -4.914898575492716049e+01 2.702992708337933481e-01 9.812618094223440890e-02 3.710589837111697986e-01
5.226794276561814219e-19 -4.914777101413162086e+01 2.741009582938339628e-01 1.907149736650964877e-01 3.693650188152373115e-01
5.289215579085206144e-19 -4.913256587076460846e+01 2.762684882141970832e-01 6.628199417321306575e-02 3.551345587203026399e-01
7.740823065510974095e-19 -4.874839446741823679e+01 2.753306322099594028e-01 7.297536220463374246e-02 3.788844412137676310e-01
7.857955609598244245e-19 -4.873004268319716203e+01 2.707706626833037977e-01 9.954257678419803357e-02 3.923562739358385509e-01
7.837269876163500268e-19 -4.872934527827794682e+01 2.738856405259466054e-01 4.632321872948440278e-02 3.869191106129752922e-01
8.266163417530705141e-19 -4.867273200284142121e+01 2.699356938967212294e-01 1.926621295166942582e-01 3.836705780415305966e-01
8.529357772570313777e-19 -4.863805508701435087e+01 2.715284229623359802e-01 8.374386865117409984e-02 3.991436725731304924e-01
8.678204398989836517e-19 -4.861742118111628486e+01 2.721374790458200299e-01 6.887114352821147034e-02 4.012742783237835398e-01
9.740381855558296869e-19 -4.849862216681083282e+01 2.706199872154022024e-01 2.180766476651164743e-01 3.809043074980913990e-01
9.765708701872588344e-19 -4.849269201783447869e+01 2.754348629734723608e-01 1.351934691180214920e-02 3.479722100265333906e-01
9.737743834223982183e-19 -4.849222637028767480e+01 2.727336727163198749e-01 6.325688041695654018e-02 4.005403321050758914e-01
9.736218828083727638e-19 -4.848904965696740277e+01 2.723101690537388930e-01 5.603848440234857758e-02 3.859957084151555140e-01
9.940520734386270499e-19 -4.846494974818472201e+01 2.721324865776375002e-01 6.229196321627700206e-02 3.946473851377540476e-01
1.222073394724737710e-18 -4.825510180882350397e+01 2.712773496396390094e-01 7.268134108674484395e-02 3.576973619757020106e-01
1.473170577047749506e-18 -4.806490046233320612e+01 2.717963342621081968e-01 7.638052788417691585e-02 3.993382528996161085e-01
1.645572479909545144e-18 -4.795089572647394505e+01 2.751236207040133608e-01 3.351480963671021884e-02 3.680351936724111650e-01
1.885190406306206248e-18 -4.781162190181714067e+01 2.734104124685949877e-01 7.659570053703960990e-02 3.952228705935315056e-01
2.034850961013170077e-18 -4.773189481720434202e+01 2.699920200263744574e-01 2.270876592026618290e-01 3.774698793581326983e-01
2.197183940786810715e-18 -4.765180754873721014e+01 2.755744642183325932e-01 4.178114376055337698e-02 3.680896870291143763e-01
2.416129413696706483e-18 -4.755348388500902956e+01 2.721490062314350089e-01 3.190881515062363172e-02 3.532767048687425193e-01
2.636839881117899900e-18 -4.746273621014971411e+01 2.700587486954883487e-01 2.249433494225040742e-01 3.783688833927795758e-01
2.681009947380793190e-18 -4.744279049268043025e+01 2.748052893102893024e-01 1.023441348846651222e-01 3.823741916127169627e-01
2.738297157856326678e-18 -4.741831447694956836e+01 2.721703933167305411e-01 3.625755279228624894e-02 3.586279166160582510e-01
3.119273295049201607e-18 -4.728471733914724950e+01 2.748051614777020646e-01 8.512693227415445152e-02 3.833127294605144231e-01
3.193259625161519324e-18 -4.725794184109486906e+01 2.705622852557412195e-01 1.328450703228132579e-01 3.907975190489252348e-01
3.497731117949695772e-18 -4.716353622264402645e+01 2.717621832281040817e-01 6.084771403660903244e-02 3.753572640237169966e-01
3.635495666121274855e-18 -4.712157193457802151e+01 2.710029995848106110e-01 7.341571767214881417e-02 3.676480959300983953e-01
3.886744043510485644e-18 -4.705141226191724257e+01 2.723843445893040505e-01 5.813119259263047761e-02 3.875045027140954224e-01
4.353254791970653359e-18 -4.693472693556206110e+01 2.728112460370569758e-01 3.206267228708881145e-02 3.443402409645187623e-01
5.478955784735876338e-18 -4.670140286301325716e+01 2.756452845526592976e-01 1.092595119700446454e-01 3.608767303277660154e-01
5.814260973198757850e-18 -4.663867037409178806e+01 2.723875215819511197e-01 7.291029968449980192e-02 3.985733623439854378e-01
6.626343416579272260e-18 -4.650459759774258117e+01 2.716547440291073312e-01 6.211747959773552402e-02 3.733017999375997653e-01
7.084333114858262775e-18 -4.643443165321625088e+01 2.741814655149545921e-01 2.385407374254411295e-03 3.187502556915847718e-01
8.309727343781312018e-18 -4.627155726453905515e+01 2.742442851512127966e-01 8.547704384391557886e-02 3.873844195432666337e-01
8.492811152091400309e-18 -4.624643067008095443e+01 2.742508562054818966e-01 8.337580397604252291e-03 3.407158101093927804e-01
8.646494942018075118e-18 -4.622516336577632501e+01 2.703690822354793410e-01 2.279705161034926986e-01 3.738197306433052036e-01
9.123245934441118199e-18 -4.616815840762409096e+01 2.727045884346546156e-01 6.377887943679584615e-02 3.958865602769084946e-01
1.075459047223873884e-17 -4.600031804481916708e+01 2.728605006733858529e-01 6.428957238017875275e-02 3.957737519489168965e-01
1.102703046679263488e-17 -4.597196782188608211e+01 2.714427081216507220e-01 5.809602965919454659e-02 3.624548989744575400e-01
1.243207583399845093e-17 -4.584870416874212395e+01 2.725195022122698374e-01 1.357585137521366558e-01 3.893140905761027781e-01
1.315389747652927825e-17 -4.578893262816087173e+01 2.732460355486469039e-01 1.037266057709921308e-01 3.574555669631699906e-01
1.398897071290290698e-17 -4.572404818267385451e+01 2.704207114852219540e-01 1.306018690843828989e-01 3.651277234828597118e-01
2.114098853984716589e-17 -4.530777032132118620e+01 2.732779048935924937e-01 1.010098894073012538e-01 3.912834844444866844e-01
2.242957966266894540e-17 -4.524527012052356412e+01 2.724104307618065435e-01 9.342986181176990423e-02 3.955901479996338233e-01
2.269477177600593672e-17 -4.523018281586308831e+01 2.754952110364451978e-01 1.277530948666796284e-01 3.735144838521122224e-01
2.338942792068858243e-17 -4.519669994024126680e+01 2.722483865453744767e-01 7.530561454210696337e-02 3.964030855460635716e-01
2.386608105250720248e-17 -4.517319248082750249e+01 2.753519262377824850e-01 1.411390038921399581e-01 3.658183830434585393e-01
2.538531306922546400e-17 -4.510814661441894913e+01 2.708424138085693822e-01 1.066673126810988026e-01 3.622924346414286290e-01
2.557535600457631789e-17 -4.509735483048881832e+01 2.756631435518192008e-01 3.473254351859311750e-02 3.617815211279616916e-01
2.677438127001130434e-17 -4.504820522134833283e+01 2.727216050693303528e-01 2.166220023840905728e-01 3.753453477966058882e-01
2.735237827910709345e-17 -4.502351391330950037e+01 2.743730001532712071e-01 1.482348453210123040e-01 3.636452103052830731e-01
2.946962950114797384e-17 -4.494562383764985469e+01 2.726228941681924645e-01 7.066231656531640759e-02 3.956918376879056121e-01
2.956586761626406168e-17 -4.493903015401661349e+01 2.747129525378991799e-01 1.264656097460971351e-01 3.799272801483656870e-01
3.482504663970749472e-17 -4.477198053666114674e+01 2.739945169179282547e-01 1.161367272365886744e-01 3.854047162895168355e-01
3.906913182258333753e-17 -4.465365137450748989e+01 2.745651637706324477e-01 5.229879923768621791e-02 3.795200941623124158e-01
4.215369613213153281e-17 -4.457432835834796947e+01 2.707425119080228981e-01 2.059257637339252378e-01 3.817354236550584146e-01
4.235559554348462125e-17 -4.456621685704094915e+01 2.716843334454699388e-01 9.431809526170298330e-02 3.950698144374228393e-01
4.231032583282349547e-17 -4.456395289646678748e+01 2.754576209997438019e-01 8.818528061210392788e-02 3.759879452235111996e-01
4.570071170608832334e-17 -4.448353685770255339e+01 2.753986163004210064e-01 1.395392723081133601e-01 3.723097943214144223e-01
5.143461950431236465e-17 -4.436200591863241982e+01 2.751915189019215058e-01 3.837081801394820468e-02 3.674557100224508099e-01
5.307430182763806164e-17 -4.432729120919800181e+01 2.730816851806641132e-01 6.724254621098713081e-02 3.933010021982721316e-01
5.320062785447382646e-17 -4.432158053086504168e+01 2.738003305199881443e-01 7.963687053739422483e-02 3.897323498545099962e-01
5.645127705995576291e-17 -4.425893948239441045e+01 2.702196633638376810e-01 2.245611902280123806e-01 3.746798716566289156e-01
6.724145688037116214e-17 -4.408069408707598313e+01 2.709652260647148481e-01 9.932804849168891392e-02 3.616350177664419685e-01
7.462683224962166989e-17 -4.397315060474871729e+01 2.707112252915423456e-01 1.411955793093374600e-01 3.647932728801228097e-01
7.902080615148496998e-17 -4.391260620878785659e+01 2.760335741773927154e-01 8.271573565298240283e-02 3.586043731256626232e-01
8.298686540218286332e-17 -4.386030171514458686e+01 2.699447221083673409e-01 1.312181941449498124e-01 3.703214777254822954e-01
9.518807976176334120e-17 -4.371979600754777096e+01 2.747039982470480535e-01 1.990440734206863627e-02 3.553221060079618243e-01
9.746587768651633665e-17 -4.369281505128231657e+01 2.725750506649529115e-01 1.097976485324773099e-01 3.587420678821312547e-01
1.027518152359062892e-16 -4.363666754250235869e+01 2.733625572544772231e-01 1.947504564110391634e-02 3.382360440786679190e-01
1.093535329050953314e-16 -4.357106467408661388e+01 2.719237015858561590e-01 7.974651175370318923e-02 3.564083228008345650e-01
1.119285533819135973e-16 -4.354445664407843708e+01 2.729415618097710827e-01 5.823313161935186888e-02 3.867638399853375875e-01
1.139121242715631019e-16 -4.352355675083048681e+01 2.717753488807066464e-01 5.092339081651020560e-02 3.607058496621577959e-01
1.176914033155231853e-16 -4.348758475627057862e+01 2.725885935231177060e-01 5.752351411088679756e-02 3.516161778206551847e-01
1.665632811009358224e-16 -4.313694209169974414e+01 2.711293298435030197e-01 9.429149210797489744e-02 3.873106788724630656e-01
1.798793537554185073e-16 -4.305669769299885985e+01 2.734612803487702082e-01 1.114622664758547488e-01 3.881097849358705609e-01
1.899029766314535634e-16 -4.299913743649223363e+01 2.721021369091580766e-01 3.963688108409985089e-02 3.542933338140348276e-01
1.911817658902592718e-16 -4.298909276619860975e+01 2.712221264475083715e-01 8.882734077700474296e-02 3.850258040417616212e-01
2.109814078279122187e-16 -4.288721404721805897e+01 2.722195263607573579e-01 8.298411458699204990e-02 3.941730772015047402e-01
2.248245305789975226e-16 -4.282033049505992750e+01 2.761535712082353600e-01 4.270593912060970804e-02 3.511926131347526958e-01
2.344355861670664369e-16 -4.277513653128693960e+01 2.755564128602759899e-01 1.322049922691555246e-02 3.348670532673919120e-01
2.593042436125751234e-16 -4.267098200419324883e+01 2.736891049804117682e-01 1.540678660675315337e-02 3.351415871048598616e-01
2.723257977084685214e-16 -4.261865159370290002e+01 2.736315713310520370e-01 4.608858457757127741e-02 3.772914302744125870e-01
3.387089781244638922e-16 -4.239717612851205786e+01 2.722268157081105255e-01 8.565482633564458492e-02 3.938285086376635546e-01
